region,ASTRO,CHANDELIER,ENDO,L2_3_IT,L4_IT,L5_ET,L5_IT,L5_6_NP,L6_CT,L6_IT,L6_IT_CAR3,L6B,LAMP5,LAMP5_LHX6,MICRO_PVM,OPC,OLIGO,PAX6,PVALB,SNCG,SST,SST_CHODL,VLMC,VIP
7Networks_LH_DorsAttn_Post_12,0.0259066636621991,0.0279726204643837,0.0173082438356839,0.2458011763722037,0.1302838381694659,0.0845831259672384,0.1004857449074193,0.0414358503074956,0.0202596182838018,0.0708898008358761,0.0001,0.0129736845795274,0.035985254322723,0.0425763941452628,0.0109854531245965,0.0005312201409476375,0.0027609575908664,0.0001,0.0514672573202278,0.0159810955326875,0.0225278153272991,0.0001,0.0030392892018578,0.0362448959082358
7Networks_LH_DorsAttn_Post_13,0.1116830387906275,0.0056788922343063,0.0001,0.195377085617508,0.0773082245687837,0.0409449853494281,0.1782653432740411,0.0650135823587099,0.0093054868918336,0.0154515053027066,0.0001,0.049630053622378,0.0269764193071067,0.0201203427898086,0.006827135265448,0.0684503138007435,0.0086288301965946,0.0190763025462928,0.0599339363762325,0.0061075130068086,0.0046208212470132,0.000288789028724175,0.0108938664326536,0.01941753199225
7Networks_LH_DorsAttn_Post_14,0.0123171776476774,0.0500726409616799,0.0034283507007083,0.3727771078714113,0.0840925134359641,0.0262395666339589,0.0800831447333903,0.0279402101426977,0.0047721237371288,0.0195000418693841,0.0001,0.0122080018017812,0.0552391762163847,0.0064211136331728,0.0384211959110952,0.0493675783181078,0.0302146443077531,0.0386160924452818,0.0414091708224207,0.0001,0.0149205367680407,0.004742500345295,0.012249472005257,0.0149676396914084
7Networks_LH_DorsAttn_Post_15,0.062462787130207,0.0822789381125689,0.0024020172229017,0.2982607506000421,0.0895965253139449,0.0001,0.0001,0.0217484295498189,0.0527167798095115,0.1250497470948511,0.0001,0.027306543963889,0.0748669051440962,0.0084424632704046,0.0034319060306617,0.0001,0.0199217866021822,0.0035875113054912,0.0001,0.0497557734801716,0.0567503187210524,0.0015546884601353,0.0072441529886573,0.0126219751994117
7Networks_LH_DorsAttn_Post_16,0.040091178107252,0.042700365903215,0.0149332224974649,0.3526913672451953,0.1058941243089681,0.0139469175336661,0.0705046328999614,0.024061203962778,0.0280774729073796,0.0027082355444521,0.0001,0.0175618452199825,0.0288493686146955,0.0354683524521051,0.0118718399187868,0.0843290079699526,0.007474556771492,0.0428215231853403,0.0161629856074635,0.000896203221782,0.0089223613124686,0.0001,0.0013167444688082,0.0487164903467894
7Networks_LH_DorsAttn_Post_17,0.0127621560442036,0.0129398907475997,0.0001,0.2174664059620597,0.1043131670808707,0.0637915559095795,0.0829317280686285,0.0166877159156453,0.0792966821175267,0.0917349293703949,0.0092951846206302,0.004732045814579,0.0400431269025335,0.0194009807836279,0.0480017544862952,0.0854837184098347,0.0048372050807356,0.0352888498619056,0.0386103883017812,0.0040280007819905,0.0079341093359968,0.0054265274399077,0.0058665167478894,0.0091273602157828
7Networks_LH_DorsAttn_FEF_1,0.0067078055827638,0.0114622145381186,0.0204321766553574,0.0441321535777606,0.0100788485024874,0.0980104224722333,0.0761331068659934,0.0135832713642128,0.0273564401004358,0.231766694144818,0.0065113856866747,0.012058689140619,0.0528552106432595,0.0040728291626933,0.0059091245876253,0.0314521713127475,0.0001,0.0334633238027214,0.0244999643971664,0.0078705663722952,0.0181164807039623,0.0042588172338881,0.0057143103517799,0.2535539928003852
7Networks_LH_DorsAttn_FEF_2,0.0377245012827633,0.0155893645913505,0.0120903414669557,0.0245980124547648,0.0144433531629137,0.2228229373309677,0.0761438830594544,0.0112074275737557,0.0689147911899564,0.1207518123487592,0.0051860979649848,0.0030058317759092,0.0122643425541069,0.0125372685267789,0.0237996070287163,0.0998366269356592,0.006125361125651,0.0454849652148891,0.0344209860166445,0.0091832243012157,0.0023243885425358,0.0113273624085851,0.004494661234985,0.1257228519076961
7Networks_LH_DorsAttn_FEF_3,0.0001,0.0001,0.0172429168069365,0.0001,0.1079320258963009,0.1906381255899013,0.3098141054385193,0.0393384303631187,0.00515717100642,0.0001,0.070838986723982,0.0001,0.066517657164114,0.0049957285689563,0.0001,0.0001,0.0001,0.0001,0.0834888780330705,0.0484440341387244,0.0001,0.0001,0.0001,0.0555919402699555
7Networks_LH_DorsAttn_FEF_4,0.0103656660946401,0.0411900508030948,0.0107523430491306,0.0529674219807675,0.0001,0.1020630001676828,0.1379706365546152,0.0457153354936385,0.0037676545192518,0.2450079219888077,0.0009749669036596316,0.0659577267654456,0.014920788236911,0.0106146063918704,0.0086146192849999,0.0792174511444981,0.0017671649674385,0.0498669596922657,0.0120051196647111,0.0119901448724148,0.0124288331215225,0.0084933872234149,0.0022016459932225,0.0711465550859952
7Networks_LH_DorsAttn_PrCv_1,0.0140940293592361,0.0101032884767128,0.0155735341085595,0.2233065991265432,0.0906742795097041,0.1190263032068476,0.025881365219746,0.0001,0.0544462601674492,0.0973149219931682,0.0212468663119304,0.0242688670028766,0.0514414171560165,0.0194206415964893,0.0189610654687489,0.0227451237152144,0.0001,0.0116860606435771,0.0430371072175038,0.0191500641036447,0.0359361168643755,0.0115911326467018,0.0044556537793607,0.0656393023255926
7Networks_LH_DorsAttn_PrCv_2,0.0141837884715954,0.00080091164276295,0.0191189339014877,0.0721506246103371,0.0454530253008127,0.1250881018281847,0.0712739277698788,0.0323602041824239,0.0991083092741774,0.0805079900515505,0.0097604856904124,0.0202866169436507,0.0126798621271086,0.0256818696503186,0.0258706512013593,0.0784574081421858,0.0001,0.0163245311610044,0.0990029645597463,0.0225990294635276,0.0170501330152699,0.0161481935640371,0.0089248541289054,0.0871675833192618
7Networks_LH_SalVentAttn_ParOper_1,0.0049740498637528,0.0111263774915401,0.0032702050785066,0.1708240472787097,0.1283642367509349,0.0185987889334532,0.1754761205992468,0.041630656051673,0.0156374081994617,0.0600285757264397,0.003226449380975,0.0528537473317883,0.0330404452927188,0.0121672751702231,0.0203827049178386,0.0961499062453406,0.0187843105924058,0.0163544960252931,0.0409301927171474,0.0279097609788207,0.0127181765420762,0.0063567142722656,0.0153615243326626,0.0138338302267247
7Networks_LH_SalVentAttn_ParOper_2,0.0224459158360764,0.0214900361230635,0.016826059977314,0.2674497807609389,0.0114789607317897,0.009499409162711,0.0902127725877627,0.0451828139261775,0.0001,0.1103339489906767,0.000979890622908747,0.0501149736947609,0.023391089616445,0.0203284333779745,0.0133342156248391,0.0001,0.0001,0.0081091146706882,0.0116461054783892,0.053980366197851,0.0041852859179178,0.00034880205469701997,0.0007410559896099166,0.2179209686574076
7Networks_LH_SalVentAttn_ParOper_3,0.0788766060003224,0.0001,0.003025938751069,0.2077153655488555,0.0001,0.0001,0.215530552838639,0.0400269434408778,0.0186804470934805,0.0001,0.0047695512910151,0.0340094899537129,0.0173946300642662,0.0326706244561245,0.0259899597151231,0.0529511400083914,0.0108210734598846,0.0205576885924156,0.0394845294879756,0.0399548865769535,0.0406055564013016,0.00466681347797,0.0125954346787093,0.0996727681629114
7Networks_LH_SalVentAttn_ParOper_4,0.014284918245265,0.0001,0.0004253627120725867,0.0046723925570876,0.0654415631260629,0.0081562422578419,0.3066793864120097,0.0538568751133803,0.030031415399631,0.0736336817088395,0.0470200276847806,0.0762467804678872,0.0068874328427827,0.0001,0.0471433196568244,0.0055661209225375,0.026109603034231,0.0118540435005923,0.0294971231561827,0.0001,0.0257784444639171,0.004485303948206,0.0080545065275255,0.1541754562623416
7Networks_LH_SalVentAttn_TempOcc_1,0.0197074543180892,0.0157531631047016,0.007256522177265,0.1056096327677978,0.0850424759067648,0.0547638804386141,0.1707184233397572,0.052426096072521,0.0117058712599755,0.0921613766433478,0.0205284244894264,0.0476087101022712,0.018546894018487,0.0138708913752273,0.010607934857147,0.0971869150014398,0.0240657893812734,0.031154393859487,0.0354357739320345,0.0270662566760004,0.0160363294783858,0.0169747732617054,0.0053296392377029,0.0204423783005769
7Networks_LH_SalVentAttn_FrOperIns_1,0.1449048598767977,0.1205968252204459,0.0001,0.0525827871850548,0.0001,0.0001,0.0670723021711162,0.0273564988699124,0.0464302825309236,0.0751311221052105,0.0694143254603283,0.0749537329734211,0.0127999762175024,0.0223082151166433,0.0370138265567771,0.0071818914786721,0.0655748184637125,0.0189332790089165,0.0020552186683234,0.0660907369816697,0.0719749639447253,0.0053624428842892,0.0057679891932554,0.0064939050923017
7Networks_LH_SalVentAttn_FrOperIns_2,0.1355769031236585,0.0723839401369151,0.00070069000931728,0.0092235193629423,0.0001,0.0001,0.0001,0.0714484686525754,0.0749860137980279,0.0256826518653833,0.106055576061736,0.0436766437432764,0.0001,0.022245761694002,0.0344034499245908,0.0136414315648175,0.0776454660748964,0.0403139067111926,0.0001,0.0653795443938019,0.0971992887836397,0.009528765918961,0.0001,0.0999079781802653
7Networks_LH_SalVentAttn_FrOperIns_3,0.068425815352103,0.0198344971096354,0.004163493502259,0.0016977002756235,0.0450538140106822,0.0607998064228042,0.039169381997132,0.0464256819271639,0.0398950145097955,0.1332780176680377,0.0685550849624329,0.0488477218155079,0.0203907008414596,0.0254747478912701,0.0117818911016176,0.0292654822237921,0.0246740027788636,0.0759328522262253,0.0267166819686361,0.0306603069929746,0.0703637043986036,0.0144534054774323,0.0054530587415981,0.0886871358043488
7Networks_LH_SalVentAttn_FrOperIns_4,0.049728433401452,0.0433362514238651,0.0043025998910561,0.1320823053628451,0.0167414039686221,0.0429696931383295,0.0688357107937966,0.0389132283957441,0.0411177249245158,0.0725160783695635,0.0716833965319222,0.0892645475837171,0.021328797571583,0.0493566312467881,0.0072528195603734,0.035341953816944,0.0298266719468904,0.0506895822083224,0.0012428598499359,0.0563512474402037,0.0412901394518649,0.0112776597242643,0.0041677004273078,0.0203825629700917
7Networks_LH_SalVentAttn_FrOperIns_5,0.1436225578151951,0.0101515504046226,0.0170667182340479,0.0462419499208398,0.0001,0.0001,0.0001,0.0036794904421761,0.1103429764322262,0.1205030829925644,0.1279512314697564,0.038017891938644,0.0173642349390455,0.0089630499129887,0.0230010806097543,0.0558378133716587,0.0058488950864698,0.0480522007947615,0.0311018403010327,0.0001,0.0116790825228983,0.0213001120156197,0.0014686176875996,0.1578056231080978
7Networks_LH_SalVentAttn_FrOperIns_6,0.0691770652232316,0.067882803332881,0.0077919219785283,0.0306379489279086,0.0001,0.014187626099552,0.0174062087048593,0.0263687152764402,0.063280928414563,0.2148755375059371,0.0916122390494877,0.0370991880958521,0.0001,0.0585046212777562,0.018650092038025,0.0408188956867809,0.0289914946186001,0.0480102091302359,0.0047748156967261,0.0249705216355555,0.0370528260696011,0.021256386179981,0.002165880805174,0.0744840742523224
7Networks_LH_SalVentAttn_FrOperIns_7,0.0001,0.0156340308421224,0.012716807498151,0.0964045560961856,0.0156709942724636,0.0169596619740151,0.0168022934243604,0.0264695878114897,0.0198564407144981,0.2914476083558072,0.0669821581879439,0.0881242128213461,0.0130752406307265,0.0154740566372555,0.0032620109164114,0.0533211248968923,0.0110651724374503,0.0229936769512072,0.0382074668612669,0.0301721868813354,0.0322584684329136,0.0214960100011499,0.0034591085410026,0.0881471248140043
7Networks_LH_SalVentAttn_FrOperIns_8,0.0001,0.0303350225968462,0.0111147016936883,0.076950597542405,0.0170098841833781,0.1263843296932157,0.0766493158765521,0.0647568142094964,0.1564645067955952,0.1317840854771136,0.0630054492655189,0.0549625958623054,0.0165501563526169,0.0435207034924572,0.0001,0.0239093626487343,0.0062245914305805,0.0083538923183579,0.0138784315660805,0.0141792697593316,0.0214282606270997,0.0168595870933555,0.0089873020635244,0.0166911394517459
7Networks_LH_SalVentAttn_FrOperIns_9,0.0001,0.0001,0.0263782580020543,0.0580798846381253,0.0001,0.0001,0.0001,0.0697677548710516,0.0392202613551376,0.4395345629058279,0.1289007202116459,0.0007886283090124,0.0619174723705759,0.0001,0.0001,0.0001,0.0296098955862699,0.0635424117289688,0.0001,0.0121341358091409,0.0266080296277062,0.0067655619238832,0.0001,0.0367524226605996
7Networks_LH_SalVentAttn_PFCl_1,0.0894672989106421,0.0029281064313063,0.0051791738028313,0.2167264580344008,0.0001,0.0103400746918827,0.1203684677115456,0.0033515810467568,0.0074648519715197,0.0867753880229657,0.0060553103668225,0.0627195487799064,0.0348295762552016,0.0096832794814322,0.0143973074497066,0.0835616346473846,0.0003756097495547917,0.0681458315368521,0.00030597190832638334,0.0410626163852396,0.0022674401271587,0.0152584700925329,0.0080867651982809,0.1106492373977488
7Networks_LH_SalVentAttn_Med_1,0.0998438012219665,0.0339695082499793,0.0085131246978239,0.0052313513718087,0.0001,0.0988564419598725,0.0228806005390024,0.0327664928121712,0.1161447917348062,0.1918666235002141,0.0259583714718511,0.0308200441359721,0.0264795199601283,0.0195711448807638,0.0119762236475922,0.0256904667461417,0.0342335389575483,0.0505466047825651,0.00041635041573202087,0.0379095841617531,0.0320910795959268,0.0164881849089243,0.00063356542922336,0.077112584818232
7Networks_LH_SalVentAttn_Med_2,0.0433432462222714,0.0495909902206408,0.0103861268379672,0.0593648163592476,0.0009836769820490733,0.1290698441749057,0.0526214306805739,0.02886548668821,0.0666211862489762,0.160860917786214,0.0149336063292412,0.0506287274771943,0.0248153944262275,0.0309687450543592,0.009073904155881,0.0301935031402669,0.0238652699314365,0.0692126262589615,0.0018579247173904,0.0304597640592839,0.0212119214345633,0.0114972685024037,0.0040309311912569,0.0755426911204771
7Networks_LH_SalVentAttn_Med_3,0.0295342203390121,0.0573844671048673,0.0078294460031781,0.2707291258054692,0.0001,0.0410019775258593,0.1018133335948487,0.0487990219932908,0.0530826026494913,0.1781808760437481,0.0001,0.0286260750382016,0.010914320407859,0.0147477195829964,0.0001,0.0246030169776637,0.0102787553075337,0.0353779376160958,0.0001,0.0451160407757594,0.0291179628544221,0.0060961136792464,0.0031957878290972,0.0035711988713588
7Networks_LH_SalVentAttn_Med_4,0.0045809351413424,0.023934914500281,0.0125106198269203,0.0001,0.0001,0.1401398585804617,0.0646014462488238,0.042593025670487,0.1183794459548374,0.2269121025496814,0.0328207606789924,0.0555499132085443,0.0277731663137138,0.002340316846886,0.0017956171518468,0.0398156390869971,0.0100258621044574,0.0442633221256361,0.027737896960471,0.029893416196912,0.0343121483748428,0.0157324648129392,0.0038198089879419,0.0404673186769831
7Networks_LH_SalVentAttn_Med_5,0.080334879081326,0.0478767814343725,0.0032066202133447,0.2360067043050687,0.1622271452745048,0.0838910438598276,0.0542622986639072,0.0524433681053626,0.0503836185139199,0.0063827917240214,0.0069275784841107,0.0234225255064046,0.0231667915561067,0.0104960280746162,0.0074088151662383,0.0135665214194899,0.0318483388804322,0.0001,0.0247149089481335,0.0113479527604519,0.017070015040179,0.0002135611968612,0.0171708270248823,0.0356308847664373
7Networks_LH_SalVentAttn_Med_6,0.0400490979735442,0.0189812591345881,0.0017302065155238,0.152275185934599,0.1393929538717259,0.0114460301289049,0.1316887804555288,0.0350087803072394,0.0159263695873219,0.0557443178764353,0.0095209899656988,0.0326080486132983,0.034652769115783,0.0198986398537731,0.0052090116775378,0.1483513335300691,0.0192967501714315,0.0468856436993744,0.041985640424411,0.0008556982001548599,0.0206160525715656,0.0015599238170026,0.0163165165744878,0.0001
7Networks_LH_SalVentAttn_Med_7,0.0169630573449269,0.0001,0.0033430817328297,0.0001,0.0099076743533084,0.3772995284202175,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.03284479266421,0.1145215804240122,0.0001,0.0602703742114861,0.0001,0.0001,0.0001,0.0062846363958737,0.0001,0.3785652744531351
7Networks_LH_Limbic_OFC_1,0.0833712214404017,0.0394282983543234,0.0029957024195998,0.2145193421338609,0.0111553683980811,0.0335003040985489,0.0790126128250739,0.007867588567184,0.0375934167132534,0.0046144856379472,0.0037521485434208,0.0657741045769019,0.006925609589465,0.031863751749074,0.0081303624868932,0.0863577675667936,0.0303548852123776,0.0451423018875236,0.0208443333354786,0.0515778568105651,0.0720579197864343,0.0094622780201534,0.0048661247844979,0.0488322150621454
7Networks_LH_Limbic_OFC_2,0.0001,0.0324931400827303,0.0016405487214741,0.047419470034452,0.0333466549081201,0.031485579451445,0.2422668090920181,0.0498029432744503,0.0051087170407025,0.1530536084721005,0.007153021393182,0.0763776010809087,0.0259269762903985,0.0397142716703399,0.0042367193292195,0.045543442050766,0.0203454414606466,0.0215730568582887,0.0269413838908737,0.0244848016625642,0.0617243376777487,0.015185648935953,0.0064566782426988,0.0277191483789176
7Networks_LH_Limbic_OFC_3,0.0418584615620376,0.0302105524397187,0.0026467713494422,0.1974346517726924,0.0395493584699893,0.034312838520748,0.0900976908684698,0.0107698193748598,0.0226272766458101,0.0113485893387424,0.0055819819029559,0.0409967148317908,0.0093003763308236,0.0297605092692897,0.0165374058670044,0.1417321115620621,0.0241779056038043,0.0555486051281839,0.0200317767737456,0.0390855615523067,0.0481067284403807,0.0123880493035572,0.0049101204349671,0.0709861426566166
7Networks_LH_Limbic_OFC_4,0.107261280331451,0.0388063841962399,0.0001,0.0001,0.0001,0.0023199976067575,0.1783810366515301,0.0431934704328688,0.0355617038830054,0.0871168398025597,0.0653137017189157,0.0469600113955728,0.005386082700066,0.0293284352766278,0.0623310245544799,0.0001,0.0806459583748794,0.0234542636139555,0.0001,0.0641724328188554,0.0884202105918753,0.0218216315428283,0.0018693921742625,0.017656142333268
7Networks_LH_Limbic_OFC_5,0.0817744152652865,0.0148761067337582,0.0007682586826240329,0.2173518572797063,0.077798910833747,0.0370854132824035,0.0530313483313708,0.0140967139015819,0.0167034849309161,0.0064017737824102,0.0045035106975978,0.0196696172375584,0.0048751325509985,0.0600132655454078,0.0203458191773017,0.1502495068040313,0.0194998881907483,0.0719173412157334,0.0317475753010843,0.0374690893766625,0.0154870387795994,0.0052423720280592,0.0045325718590754,0.0345589882123364
7Networks_LH_Limbic_TempPole_1,0.1211548901682538,0.0612583650103097,0.0009604588173338396,0.12424635945005,0.0001,0.0041381843195437,0.1012706430090269,0.0331095065702254,0.0285196202180625,0.0926215197693656,0.0310569215528401,0.0337215554028498,0.0031675247706692,0.0311216384477016,0.0178362579139502,0.0244736507103937,0.0667738975681094,0.0255905086600097,0.0010667981827875,0.0604260185407541,0.0904624181403288,0.0104429378807315,0.0006695061311305495,0.0359108187655714
7Networks_LH_Limbic_TempPole_2,0.1981458480175524,0.1260394811638407,0.0018302376125409,0.0104504592791368,0.0001,0.0418806002323506,0.0420221295602552,0.0001,0.1001374468058913,0.0007448343364049271,0.0552661643100522,0.0001,0.0001,0.0231636997719142,0.0563021356119985,0.0015734475254695,0.0861306878045169,0.0342940934876237,0.0001,0.0521839207442122,0.0857522671652441,0.0133581339702701,0.0001,0.0707244126007249
7Networks_LH_Limbic_TempPole_3,0.1702066960133804,0.0512536015627526,0.0010198456503102,0.0311940075245335,0.0001,0.0759632990342651,0.0641367684833756,0.01690435634845,0.0931631058315477,0.0648315922670231,0.0392350386069563,0.0174549286507077,0.007135896865489,0.0303273380439432,0.0526414481302545,0.0059769082640273,0.0762847278305756,0.0204236596103489,0.0001,0.0526493687910995,0.0683468043511689,0.0136305620198571,0.0036445686538299,0.043575477466103
7Networks_LH_Limbic_TempPole_4,0.065724121511981,0.0346138312881729,0.0014269651513746,0.1253217724351601,0.0005272723244139489,0.0237163621021391,0.1243466707472775,0.0371737706360491,0.0499705581707963,0.1088690994908072,0.0370943878611269,0.0361737816208145,0.0209485630434624,0.0174870941338144,0.0209929880818645,0.0587187788383624,0.0279370671266404,0.0269280822337533,0.0062089374496003,0.0474495960525592,0.0538176896460815,0.009326781423907,0.0046138721395921,0.0606119564902483
7Networks_LH_Limbic_TempPole_5,0.0744385825038468,0.0491514794363418,0.0027042987774982,0.1304558564875935,0.00385220922305,0.0114571337549422,0.0569400293537368,0.0390231332564733,0.0276080718836252,0.1314162197060878,0.04258836059967,0.0575043332778597,0.0094441995610453,0.0292250682815489,0.014960206275715,0.0211882752309053,0.0405831627033601,0.0296497652478703,0.0006101152575866538,0.0830303375876905,0.0573550861333573,0.0037078481600619,0.0080638192350069,0.0750424080651255
7Networks_LH_Limbic_TempPole_6,0.1436974990837957,0.0937078132994766,0.000201833100359626,0.1602685334573896,0.0001,0.0027538135393194,0.0699129231468155,0.0228951850967773,0.0086474636363444,0.0467457240453468,0.0282140497837448,0.0424374072423967,0.0031134010763751,0.0189287763527344,0.0189175989856634,0.0174960848332859,0.05760827630882,0.016397097391199,0.0019342307884677,0.0729863579198475,0.0623197653770733,0.0103977494088664,0.001070445659463,0.099347970466437
7Networks_LH_Limbic_TempPole_7,0.075737284045524,0.1424224188348264,0.0001,0.1617180964723095,0.0001,0.0325409424728837,0.0278520654422219,0.0050089883611869,0.0284458988575114,0.0771037679597042,0.0001,0.0001,0.0614819187891125,0.0536541233765745,0.0235337796149405,0.0001,0.0673402661046837,0.0308755173977512,0.0001,0.1014704193828736,0.1012900368524474,0.008097889676081,0.0014265863593667,0.0001
7Networks_LH_Cont_Par_1,0.0436643222962842,0.0052455464339364,0.003533551492261,0.3236884940449257,0.0967468438426459,0.0468985946884001,0.1062399662942666,0.0479585846602822,0.0001,0.0667107013169701,0.0001,0.01657925726595,0.0011600283267154,0.0264907335131724,0.021559635290797,0.0816338453338104,0.0059209321248417,0.0117144214220098,0.062283600705569,0.0235762208001887,0.0009151640393691424,0.001262231128327,0.0028218357895706,0.0033954891897061
7Networks_LH_Cont_Par_2,0.0001,0.0692282325306826,0.0014284194801994,0.3750334873916598,0.0001,0.025571312507519,0.2683203684883181,0.0187398707067156,0.0001,0.0001,0.0056697366937536,0.0394000883570517,0.0050253886801407,0.0078451711345778,0.0212182608603051,0.0001,0.0200142038070421,0.0129417388855714,0.0546858874835237,0.0001,0.0356935221819978,0.0001,0.0053668621210592,0.0338174486898816
7Networks_LH_Cont_Par_4,0.0401437152571067,0.0239571177629092,0.0064559285522794,0.2502868502017586,0.0832132072671187,0.0081098092513584,0.1554950347059218,0.0575180893928393,0.0001,0.0178014578027621,0.0001,0.025173167019613,0.033461276584194,0.0136673848365975,0.0166045246197045,0.0959135524330274,0.0059013805455419,0.0069242375958343,0.0461986473593323,0.0076904494695131,0.0125286148543476,0.0001,0.0040876484579374,0.0888679060303019
7Networks_LH_Cont_Par_5,0.0132583265518828,0.0001,0.0140834841416144,0.406644299413171,0.0001,0.0001,0.1493252094378745,0.092181614350519,0.0001,0.0001,0.0001,0.0724859005964348,0.0670950481713026,0.0001,0.0001,0.0001,0.0001,0.0844485348457229,0.0819883099961448,0.0001,0.0001,0.0001,0.0184892724953327,0.0001
7Networks_LH_Cont_Par_6,0.0292001946484749,0.020701052273462,0.0122114936885221,0.2796566157941628,0.0326342375710036,0.0917189831890499,0.0772000737051495,0.0302810839366601,0.0276310822912529,0.0820213456381432,0.0033645391343129,0.008322217209732,0.0347643350610286,0.0026848919128561,0.0246411395198292,0.0603733930957507,0.0033228928198806,0.033183073374852,0.0327506267634001,0.000917957039899414,0.0032580047204057,0.0034764542798759,0.0063191169995629,0.0993651953327317
7Networks_LH_Cont_Temp_1,0.0375589397862768,0.0114452122004478,0.0013508039344792,0.1118619755508071,0.0622897961540652,0.0203997001455542,0.2145283246742064,0.045576731490189,0.0001,0.056180606630616,0.0225711180131273,0.0482885161087414,0.0023213152960701,0.0356478568370742,0.0244773227216379,0.1027313744626893,0.0196414587717199,0.0486658672282803,0.0427891019454904,0.0432952659254745,0.025409880227892,0.0112777975015138,0.0039730517517791,0.007717982641867
7Networks_LH_Cont_OFC_1,0.0812477874326274,0.0184435795228721,0.0022414959447554,0.2088362414282629,0.0532936472830674,0.0105689584127533,0.1133668090215667,0.0289451455083973,0.0142242869337212,0.0435847902652953,0.0001,0.0359821442835726,0.0185406275505345,0.0212620473762401,0.0071028499718622,0.0737982567771288,0.0109356681158801,0.0669169341378596,0.0262840209626076,0.0410848017157903,0.064981463127032,0.0086495570981265,0.0045891814513751,0.0451197056786708
7Networks_LH_Cont_PFCl_2,0.0323389111568428,0.0250901353168483,0.0046510925932069,0.2080799154036488,0.0453958519356037,0.037952969525536,0.1172717268995652,0.0248588074959411,0.0361095786916666,0.0295253782487777,0.0015799086098214,0.0380902532514209,0.0125532746601473,0.0126811945639878,0.0071803027351382,0.1084911480067311,0.0173642927565622,0.083150478033327,0.018069017288153,0.0310048837841475,0.0217780461663912,0.0118994996397656,0.007199950402479,0.0676833828342897
7Networks_LH_Cont_PFCl_4,0.0321885876367124,0.0564549588945195,0.010182217904966,0.5929830857785439,0.0001,0.0001,0.0064296688878313,0.0127922192537952,0.0001,0.0001,0.0001,0.1312575845038286,0.0001,0.0350619220323952,0.0001,0.0001,0.0001,0.0001,0.0001,0.1226497551074074,0.0001,0.0001,0.0001,0.0001
7Networks_LH_Cont_PFCl_5,0.0805251071627892,0.0386035572336408,0.0103858387883113,0.2084665241619417,0.1084110720760278,0.0355410148319145,0.0819846155896879,0.0321391226485192,0.0001,0.0336044857413422,0.0014898574589901,0.0728915404499642,0.0291574101734449,0.021944894303057,0.0015615539619469,0.0141493340059391,0.0079159085676764,0.0508391783482003,0.0614451919831357,0.0259936282743086,0.0294844899328776,0.00053325992681502,0.0034322241338372,0.0495001902456313
7Networks_LH_Cont_PFCl_6,0.0121384565057042,0.0017431645092817,0.0092273374761853,0.1222733092612811,0.0636948193566553,0.0001,0.1379374457570908,0.0286070665723815,0.0058681808793784,0.0774100395718077,0.0094644569694872,0.0640163087181621,0.0202876335834467,0.0293682210724986,0.0089363070780503,0.0166511625290219,0.0138909891109339,0.025652670717809,0.0807399191593878,0.0493945188657272,0.0457366115690691,0.0096203756105095,0.0088122940402104,0.1585287110859193
7Networks_LH_Cont_PFCl_7,0.0116783119997858,0.0042750570107422,0.0166411242846875,0.1487776067204586,0.0896259555198774,0.0395755438414371,0.0868646875401677,0.0311857181775349,0.0164415542062111,0.1335977208805944,0.0112823857957834,0.0870238184368671,0.0304901312927596,0.0043746859079087,0.0062469684652774,0.0696328766190929,0.0011643505126248,0.0293262293294191,0.0604556006683388,0.0088930268809806,0.0139146877704392,0.005067497559133,0.0056108540471147,0.0878536065327628
7Networks_LH_Cont_PFCl_8,0.0001,0.0368193858272854,0.0230319477318763,0.2712113380777404,0.0980569763622973,0.0777109527143567,0.0017705958655944,0.0001,0.0001,0.0663821773005651,0.0001,0.0295385441280178,0.0690416656609156,0.005631749330318,0.0001,0.0392340613966948,0.0001,0.022389620219876,0.0258179320606139,0.0127464646338536,0.0001,0.0014089055497317,0.0025944060806208,0.2166132770596414
7Networks_LH_Cont_PFCl_9,0.0426643704130371,0.0102212779203153,0.0071491077242151,0.0254516882775868,0.1065733289885175,0.0315107850716044,0.2493902797966325,0.0747385297978101,0.0131373377376918,0.0744423389694094,0.0140255885332468,0.1104829702961205,0.005498377423033,0.0392164401721665,0.0220725291831626,0.0001,0.0311246792583258,0.0001,0.0230048254668054,0.0484710986240789,0.0274849849512242,0.0085491724803433,0.0001,0.034790288914672
7Networks_LH_Cont_PFCv_1,0.0001,0.0190581959507734,0.0001,0.0001,0.0001,0.0001,0.0095134999701915,0.0305882145249051,0.0559477377292967,0.0001,0.1232917350762286,0.0001,0.0001,0.14371689242254,0.0193607594888634,0.3292174934749655,0.0243059495464684,0.2228774760475051,0.0001,0.0001,0.0221220457682619,0.0001,0.0001,0.0001
7Networks_LH_Cont_pCun_1,0.037443256559777,0.011997056384669,0.0104276940018272,0.4140841512938611,0.1554742871156621,0.0316849617041427,0.0759961295723642,0.0512071260837107,0.0001,0.016376157329874,0.0001,0.0674733117943357,0.0295991034866171,0.0348436435395644,0.0020342062647635,0.0001,0.0045149663395644,0.0001,0.0162183620281758,0.0224546470047635,0.0080619959527837,0.0001,0.0012746807268671,0.008834262816676
