D99,ASC,EC,MG,OLG,OPC,VLMC,L2,L2_3,L2_3_4,L3_4,L3_4_5,L4,L4_5,L4_5_6,L5_6,L6,LAMP5,PVALB,PV_CHC,RELN,SST,VIP,VIP_RELN
93,4205.382945702449,11.133369151017774,57.86521113722361,6910.822580085016,494.3124615473528,666.7301802938473,6534.778696476011,12565.71420342544,3884.585633811201,10167.340485202874,616.8153529216033,12469.004899272595,11170.810501875543,8524.094105357251,4971.658945372657,4857.828008577244,801.8449806148336,3286.499975264043,102.36057407516644,1251.099587844784,4448.923628235211,1154.495596602022,941.6983270984128
94,6448.092689168788,52.383983166816165,275.1563211273259,9298.823517187631,1050.4154386534674,229.0397498631096,4951.623596428188,13738.430523539027,2814.964732913944,14227.922768732904,1024.3939631502622,9042.5039674677,8938.225710077602,6426.268113528899,4794.732583822629,5393.224057514539,1000.2182214247802,3331.4475450748064,216.89670749704592,1717.9060009252603,3696.532714403685,1137.6656379313006,946.8148114358751
95,5124.340430212612,2.349159089930968,94.30163033661304,7661.124800355351,634.1121242160805,267.0523969001647,6231.10860588976,12249.25906752408,4149.5146479844425,11295.466367812674,905.1541192933157,11705.776147347018,9956.389060883092,7547.534627567636,4991.902205799506,4382.59250523501,885.4753995833483,3792.3778349313334,98.228644912717,1457.5535802192542,4493.59687642978,1073.3902728482483,1096.4264513745818
96,5254.789725955544,22.4899847459788,281.31068114901666,6499.868931395357,878.1711457605942,715.310356987755,5498.66169257535,14287.774706998576,3611.0254710781937,11234.582698630364,971.4688432101352,12279.808330126334,11237.742818300449,5677.8977869479095,4774.293958418949,3713.072232023967,831.5602883598084,3861.582140484904,231.6420784391644,1477.8533973413416,4325.495542767874,1219.820170997998,1254.4661630573512
97,5561.974854075827,40.83819141039759,138.74882492370324,5680.340500504793,694.3678547386303,1373.3628993818909,7636.056225939069,13633.912050139816,3996.620198568874,9834.398528458998,819.2674229848287,8049.173476776305,11373.808792213436,7175.669317999032,5665.197008110233,4930.538065158848,967.8879621569303,3232.313104022065,165.78304585430075,2011.6996087228877,4978.039117557574,1181.8196871798602,1409.1316808836966
98,5818.670638503383,32.875468422057466,389.2567462844283,5592.6476801177705,1023.4880202231104,607.0694979424333,6531.644933370529,9552.278445940145,4690.807212770316,9176.060124870486,326.1847921687714,9347.006247492807,11355.690319649058,8677.665571132084,6217.972552844496,7205.747542071206,934.4605854470776,3357.026349414091,201.64136699799235,2011.2587005180437,5036.600854236984,1307.1676811355733,919.711522647884
99,4602.990433225845,0.0,129.7678856174483,7780.534188284568,604.1524944630065,125.5222864153613,5928.992504201491,10498.684585731366,3761.7345594103417,10442.951292763511,790.7547343284922,10851.061021916596,11315.901327595126,8707.83970089151,6668.342631578364,5153.784078675523,915.418385199472,3581.700007758481,94.16593310877806,1517.5134925158382,4538.474616219018,1097.0162145088807,1062.1771405551572
100,6142.631934608449,17.43001179877722,302.50647776529297,6702.908152326286,959.4057623282595,389.960591224783,6605.506656608568,10176.684105784278,4931.59260537885,9435.84889956442,291.2768759101276,10332.483497532305,10342.31801624507,8271.540708372242,5499.149933934379,5964.397095838725,873.4748092258549,3578.479272026327,173.28572010122622,1796.5336787547567,5008.86215975945,1254.5814254825823,1156.9513206014612
101,6110.227811590117,20.10035515566635,221.72893713929236,4906.420172440287,1099.1375264121327,1352.6359909161488,5140.995131291114,13105.764810673774,3779.13092554632,9707.081553823951,516.4274893692991,10321.09579802968,11397.322751887335,7334.595626763838,5377.865293717148,4975.079632317751,800.8328942427629,3890.3582129954525,196.2320572125176,1884.3765293246447,5520.740578107968,1248.074700179376,1343.8205753760233
102,5903.339560614244,29.394473838918284,442.7172103409265,5665.727814934006,1161.5055979308408,385.4960114005337,9067.457159972684,7947.306467203293,4758.584091289871,7021.4736819414165,204.3768153250064,10771.533308073642,8548.440515996226,9529.78843222653,6572.620184810605,8002.980095827627,933.2771549583168,3291.1485453969017,180.34399174493484,1892.445036290505,5483.037435260056,1437.3665797008684,1237.1279625779714
103,5870.843001949486,40.10718156057453,235.5647347570425,5865.612782286369,1002.0974687796864,840.5580279032637,4263.327835364868,11490.047385788452,3681.2104672288506,12010.793682888672,1054.9444562849476,7506.1653829388815,12023.6634747385,7214.307931752449,7095.636380389596,6382.346714357961,1018.0870580375808,4144.522753335106,260.8628684124626,1749.8792610893013,4383.450856427112,997.8444330837864,943.6187028573758
107,5162.492232770606,9.094050672050344,204.03185866414128,4380.985804497196,914.8765296647456,1338.6630797536704,6421.046841930113,15793.066078313032,3620.291672339584,12314.53740128351,401.1775980404024,11981.494595256676,10452.237501887575,6814.935105439106,4038.5427346655433,3961.3623683898873,1146.1693822309294,3252.10392628119,272.9853274414919,2190.942688801864,4657.587375897091,1655.2084950695719,1366.344535410989
108,6169.031419618831,27.274253665363545,389.5923345980975,7877.514690264556,1175.887428812454,1051.3163210015762,4746.747253146291,12095.965909265611,3117.8867815704925,11421.897232272364,446.44713122499854,9558.3119549073,10683.174074475548,7857.86772418157,6129.23318610868,5853.4189622127815,723.547140900604,3387.5459566510767,186.382449793302,1485.9551394772702,4137.844785245198,1042.283267067066,767.3687864370149
109,5534.2046740521155,4.053917097395358,123.37055815316688,6620.161060056337,690.8626817689204,331.0729887350485,6854.5677200181135,12145.797248333523,3835.654041961039,10206.779318183038,757.4467718280822,10485.942650545903,11255.01325085728,7589.988944743367,4780.566442286748,4989.977215325561,1006.9568494413803,3292.7608021606043,132.56996483944468,2013.0273901767423,4847.459411493791,1369.868508368346,1358.7314806331467
110,5453.697543713503,23.52532040463551,602.3497780737126,3594.4877051542226,1299.7828449545952,1677.8109992447908,6163.140203611601,12801.77399762582,3344.7400779591294,11165.638580564633,316.19583563954046,13289.4897330031,13293.249639054142,6472.252809021679,3859.4846656753666,2980.787333312508,831.9208884924951,3488.281045814781,259.3436515461821,1857.4092537982328,4854.796630186464,1606.5606989844102,1196.7176622251047
111,5892.916688831098,21.83882943874208,50.1904128516288,8998.492501390048,770.1832630366467,169.76259706204902,6336.311338401421,12612.936246238734,3385.58771053594,9993.49577811602,1089.0494823624108,9128.735062301845,11501.561479112668,6947.3323964841065,5631.759500445575,4342.241890925687,993.008189332858,3698.519079979489,112.74623567761078,1627.2665209956515,4705.380205945223,1008.557803444866,1191.6677940182412
112,5099.971022891916,10.866415531729931,945.3781512605044,2977.397855694002,1253.259924659519,499.855114459577,6722.689075630252,14093.740944653724,2883.222254419009,11080.121703853956,380.32454361054766,12047.232686177918,13195.450594030715,5657.78035352072,5980.15068096204,4187.192118226601,789.6261953057085,3832.2225441900896,210.0840336134454,1716.8936540133295,4542.161692263112,1035.9316140249205,858.4468270066648
113,4767.651191095336,7.852727915383935,96.1811449087333,6630.687023047472,577.8220307799993,223.82842849982777,7204.582680099451,11566.56243967352,4172.804037190012,9464.190411713,669.4885385440408,11958.558173120697,11740.51819833904,8782.707775408284,5200.909503385073,4279.601415210405,914.9163114748513,3535.0874049117847,96.66009866479848,1560.9502970620194,4471.595626074946,1202.5268361311817,1015.7244058221823
114,4515.463941148665,12.595549047855211,324.01125973831665,6883.459051269034,679.7396562798992,469.1832324831336,4602.592886548201,12613.33406490233,3305.694533194608,12576.119508374544,457.1015917974101,11179.906218653405,12027.876974581672,7525.629832459341,4970.375002299124,5174.710073963665,913.8280907594184,3491.836323760564,246.36834983899888,1807.636975215768,4611.5391036984365,1251.3423778839524,1052.669795685403
115,6462.93865826902,50.389680193496375,1036.9207901707584,3927.4948058137097,1294.5762357486967,1799.7697442987744,8479.964209626662,11749.059938005032,3844.889458434957,9479.185597930216,297.60939083720103,11474.83839032676,11410.892195783152,6603.353611586841,4156.191705783718,4953.446273426152,924.8689775655249,3189.935734182366,195.73955790066665,2113.6188102750166,4816.558346216918,1324.8019692319317,1062.7200363929262
116,10119.08883688331,28.382381636599078,1402.3548452567463,11101.339409935836,1936.770230405279,518.663036674285,5680.045140054612,4857.052799307677,3782.378123346632,6492.980493394104,502.6800986218672,7153.634316583993,7921.695383475161,13600.01441228045,3830.8701616412213,7319.3303450651265,1171.1319374090874,3705.2745532229046,212.58660632209376,2900.4616530020894,4376.1670142869325,1270.3646222318305,952.7667735306862
117,6842.434578241342,48.46506143803918,341.27491900325725,2425.678373017397,1073.6838990077742,289.41958502193893,10706.162778114656,8501.433464460879,4680.170542522555,7587.967655246936,217.6235521789411,10236.50068313368,11736.45556641523,9809.817706198231,4754.254698231584,8608.05967276858,1371.6438665631183,2988.903413565603,200.33783443562967,3198.25329595324,5161.530833004873,1519.4582459406183,1143.675666011916
120,5978.343247854214,26.171159382360635,824.6570190002999,3720.161889904208,1043.7334611886336,793.3456193191074,7140.734930729714,11777.07417705853,4291.213918548826,11331.773683749898,446.8500493148927,11844.15492523634,11949.38720387381,6860.719174835174,4568.763942875648,4897.104576244476,759.9708954009724,3486.963958771368,199.9995205188453,1809.7886251255916,4987.750108371502,1224.1601398261892,1103.4112787038216
121,5218.818684315497,3.4094090167143225,142.2386190053493,4967.4702036485605,721.606645909048,736.3301981233037,6946.841157972744,12636.19194978068,4613.685797656045,8764.63154445777,528.9428947138022,10970.261179811572,12394.165451287565,8092.55113246962,5050.16608898442,4482.485812454111,952.92147680246,3174.0663256618263,119.4715315258812,2052.206258007237,5079.756433590317,1322.551025158292,1216.7969676594234
122,5688.48282280378,24.184838930870537,316.3867572959612,6720.134865680908,1004.7578022918824,904.9600720219472,6754.738457968939,12420.937535335004,4415.059777181168,8857.156331865712,541.0069635594162,10521.503514471136,12068.850900642106,6220.193410851084,5056.824899534354,4534.812453019089,865.6056998049513,3920.869408796666,187.6918421810845,1695.4014601427257,4890.703503384894,1162.5497901165345,1376.3047377098123
123,4395.169185376054,14.53962227208651,110.4302755770163,6922.36169351533,570.1890253734684,338.6737113037831,7562.559932430312,12889.234436064531,3834.9661011843377,9934.96500367134,698.7422168428625,11787.730743176522,10926.318923816834,8506.775397797097,5135.738966660498,4810.787240154756,857.1324035923433,3185.6273714863505,84.49864305100988,1383.6157050081772,4258.932374991009,1049.0834234844688,928.9554901102732
124,5059.752368560314,2.6249819532490712,595.6376319352227,9277.03510036898,952.4897940109026,402.89641013407737,3442.820504744117,11470.671260848809,2803.114978206964,13005.660797839066,723.0430873721988,10287.600814584115,10864.405629330407,8491.03125141806,5892.3136611501695,5718.441689677774,916.09402066906,3632.839849951844,241.3368987246848,1458.8242623086503,3692.132502272532,1030.325017393831,943.19541873679
125,5212.86663327246,18.593528307931717,231.45568764885405,6731.253744294434,740.1153665003868,620.1725279616037,6980.7281329750585,14061.669190256323,4055.540302909307,10458.974711656934,857.3329012124043,10630.52862444734,10978.545482953465,6324.9904700801935,4455.770196593907,4092.0580578268314,915.7332041630094,3935.938734755272,141.31644457111585,1552.1274901418744,4532.958821419576,1239.6332978534545,1410.9782287585244
126,5782.966873036332,6.6264856121823525,185.40593966893448,8101.275229568401,968.1802795247938,318.3901265697414,4123.316706733354,12039.376226849256,3136.1060079903546,13097.035990319468,1655.9835474217573,7886.269554799511,10784.217711502826,6746.3171712918,6278.744564901943,5556.289239751123,981.9906469277167,4469.769633310769,238.6450618949732,1664.944896104111,4177.116649762834,954.827811403913,950.8175564270382
127,5089.294115399761,26.427556044869377,356.4627300555928,6337.954287314708,848.5441564040075,507.2846554262414,4519.412252256629,14521.729445068511,3295.2634129586777,12274.316594785052,621.751803979461,11704.687402347818,11216.991785822092,6725.517329143647,4586.102120287816,4721.72945199776,919.0506858094495,3535.835360956464,285.59396447455737,1629.3031505529607,4342.424282560162,1140.26965616263,1091.0467674789786
128,5082.209647996688,38.92464189329458,276.3649574423915,7792.765115023903,864.0370894582103,307.37280631405514,4155.216176322171,8369.767052746134,3079.3255765540857,10158.67810076403,415.3104128659388,10836.339579587277,9795.74087272182,12213.934119040829,7457.905939829975,7815.083440314636,801.9909671841717,3173.430038093103,193.398050004117,1373.243831561827,4485.775738828854,1066.6644264808344,715.8597209777467
129,6551.2506111391795,15.036863394601951,208.32651060273594,6292.709220031308,1122.5895759464408,1025.2103616118188,7065.436314445903,15788.496867646141,3117.744142889942,11315.16837199264,648.9078243691793,7856.0044566000915,9625.651165196548,6397.142877980087,5306.7479537481,5258.981533815397,864.884271776792,3147.970490429422,199.2899792065252,2030.204889141032,4057.710232321679,1330.7887003641565,991.4275615707786
130,5758.512028351791,1.377726750861079,274.33534966317853,6639.013373715467,745.7156510106848,612.8594567106753,6531.3936430703725,12768.057835786523,4303.118388204377,9768.991003093945,953.0168119233393,9784.3819763114,11577.524183287776,7690.405569789739,5364.229595598118,4464.620579774914,949.0170786826602,3346.5758267084343,104.19926147970878,1775.6352854766685,4446.828930814832,1111.5564324124882,1203.279314491392
131,3951.989518695016,7.822053938262422,46.0907608911624,6534.355906268304,482.46372684021856,390.9509246187088,6843.046668975283,13333.093540409443,4092.682435755468,10195.800188516278,569.269553629071,12658.2581922948,10856.608176835956,8227.831560311333,5130.738062189313,4940.159061612194,807.1368694351036,3177.55360330368,84.81184312426825,1246.3314383013849,4447.779960498177,1127.763916383294,923.2970308936606
132,4793.767965323546,26.59365138463284,256.1547643371073,4867.682972350767,913.1876863164416,1219.3897820424188,8577.192443181926,12261.742573303056,4277.5908887716405,9185.027175056955,340.3511676675049,10566.223470223322,12024.82008932936,5693.782460152739,5741.6326978919815,5958.501354518836,932.9700334450732,3372.5334523616875,173.3550961035517,1751.845525299191,4998.634554862177,1340.6989762063336,1042.7243827631248
133,5466.34204170704,21.03542003729167,855.8612202557434,6343.160504815191,1096.8925412365886,396.1479516159813,5183.745269817814,12664.673076690406,3607.330460260236,12471.852682880452,511.6661226046371,9703.719071203184,10561.999489993188,8052.589853023708,5808.488423446567,5744.405565006098,924.9280477922565,3295.119786822793,293.0777108423579,1849.8355722932247,3687.8883525964484,1214.652508132929,1082.0253169656655
134,5484.125973952844,3.3454784338294776,256.07927943988574,7859.977896843236,792.4971901197537,304.0542372641172,6206.470300709135,11926.088850021835,4224.374532589334,10284.710169798238,1310.1482332995126,9510.72469247053,11452.297390271506,7497.410984427982,5652.880129435619,4268.511464155293,976.4887199654472,3704.9127629994023,128.11461236414348,1632.153544289214,4373.429421240367,1079.2748110085245,1261.3362789944067
135,5569.026745828593,21.73899305820398,570.100668419306,4602.853154036306,1242.097999008631,342.3821873993109,5091.649659169146,15650.903471944524,3744.3591291168423,10981.75144655131,396.8486302868228,11805.987216050597,12235.820174618582,6224.6127553313245,4638.345891142221,3345.99132562282,787.093769691281,4379.809643487566,207.8541532540386,1832.4140597280643,4354.426373552065,1094.8469144096052,974.9345477166215
136,6097.660457006532,50.200803212851405,828.3132530120482,5580.591659630617,1368.524561856034,616.9987271178555,8717.485111766537,9101.177035115406,4677.591846359153,9241.338100991705,191.5009460960401,11362.413506791747,9527.232913214775,7415.008051454715,5704.477412411176,6857.150781392828,993.9794355706014,3164.7453559156315,168.21706113761624,1971.215936546096,5350.039840678505,1235.82978756953,1021.3937694466846
137,5664.857980004917,69.71897240865371,218.2705917012203,7659.841029178085,783.8818717990006,762.1766148202272,5797.448900735441,13671.019635236897,3023.540076243199,15323.67664094127,1597.9777651097136,8708.130388827503,8361.872497242555,6466.272153009241,4166.597666012695,4905.820404465352,814.3253543944343,4250.343482732662,185.4731784001808,1567.636911363088,4089.3205168257655,957.8629974805636,1069.4985172770764
140,7249.967692364705,25.928459289512,506.06118732912506,3818.050591597656,1569.77153059378,1231.8865858776956,6642.462193097806,8481.793221045076,4454.056632193096,8565.780347273383,245.36574158648892,9634.110981324298,13779.920067217652,8201.970878347032,6091.17701233739,5013.575268115292,948.746114544008,3853.6247234803946,167.19263147424084,1994.1700176172485,5263.2346254416525,1332.793854702002,994.9646675200645
141,5326.644802082844,5.137479377845265,107.71984615920196,4838.757551027917,591.8182213118815,528.535823343702,7695.768414752117,15381.019876583263,4265.452232938546,11615.246851496277,1004.9853155412152,10050.722167255884,12519.803391038797,7438.25094077574,2988.6541684639237,2421.902691960396,972.4778583732899,3324.330612598423,92.5928508866603,2019.192162502915,4454.923706345178,1395.0323089640196,1341.972042617845
142,6487.126443059896,59.93248761153054,374.07509470490254,6219.235967376869,1224.0026289184534,1266.407671496877,7821.613002659615,10977.908384025306,4749.511821589012,6952.617817689262,239.7933633533132,8516.823463062792,12975.088655144324,6681.84325590189,5246.676122683085,5999.9190017994815,903.6149052594922,3347.0943575914757,196.3783282184013,1983.946633011224,5300.234709058069,1266.949636995246,1433.880310403887
143,6047.634724509535,15.911484546137835,142.6916325561763,7626.404340591663,914.7063423379439,467.6503253378205,5044.970478478595,15904.019702531265,2290.580665795392,15752.591753752424,1150.8306359035466,9166.669843492244,9200.543621119536,5953.978910485415,3766.0586818045563,4751.836610386269,813.8131176578495,3474.416831973648,229.612327193271,1822.6379430694467,3653.414402171572,1094.8824556564798,985.7394606753984
144,4209.035523181575,39.308410730761935,165.27964459661607,6642.740989382821,789.7060039364885,812.0967790156977,5037.302295572086,14221.595388287613,3058.735479326652,12139.332840455018,668.0990662584716,13992.791460677283,10786.18277684391,5533.947864304482,5102.776985455598,4255.829351315339,816.0981612785995,3730.7964674600457,251.03169941250988,1411.3854305509894,4241.147963536603,1293.818336377293,1027.2118597122785
145,5897.720672655855,11.75857743488406,348.76002402065376,7810.739672399815,1054.8634457315895,250.39931868117827,5916.61763229895,11159.3079632419,4600.38534445449,9451.316591044844,695.2916676119681,11416.72236003635,10768.491937842951,7084.463688223953,5441.441741297073,4514.138100258302,902.924836919567,3698.776077190109,202.95468235773012,1665.1546021970928,4761.74106539324,1205.5016659517598,1288.5769919966456
146,6484.264958754937,17.993954190804928,345.9063318812836,8294.054326086307,965.0088343521252,522.2933300811467,6270.466606350441,14715.920544143608,3987.305898006281,10735.953814626357,1636.8044523306762,7174.678017862806,9536.167864773512,5513.391115477745,5130.090554681232,4861.560128391318,1037.9663221246342,4112.0263517016765,293.58289181456973,1780.0265642450368,4525.324139772413,1094.9363744839886,1243.737856188803
148,6044.126924922976,3.235533927808767,185.11739041357563,7580.527780696686,889.0019596627503,433.5307099856429,3987.851115177389,13211.213619168053,2380.853399140697,12935.343810658993,1211.858712880776,9739.133361204797,11848.240691708204,6656.978351164572,4971.415256255866,4945.015928091581,865.3947604165993,3934.059882665634,239.87852953427665,1915.2843295467007,4254.553989110376,1062.4210710453908,1089.6461420542034
149,5831.62645934328,25.09590219768401,591.5859645806049,3552.550176348762,980.2443930036516,1163.932350012811,6405.583334741188,13516.56288432652,4077.689909806503,9725.152090922633,398.2801949528294,10650.845105362789,11784.03582310979,7163.667814881614,5193.544017313837,5254.258016621891,728.2023237642375,3390.709619910954,202.534788202803,2040.7731867643452,5506.379797209497,1256.2337939512154,1310.4107508289155
150,9205.206059688193,18.95542095133104,586.7720854248834,4422.206639761012,1436.5211026533368,24627.708692773307,6798.034558593045,11963.774692343866,6309.687081528093,10758.063941477456,420.92853734449017,8938.826065463867,10379.14773552015,8106.512444512526,6107.820627809135,5280.809635852919,810.2990143051642,5500.038810887189,269.3638593612501,2148.498337803195,4550.452728897049,1138.636885727973,1075.5962179963906
151,6037.576329844679,12.79146417825724,338.5910729798316,8112.950204839403,905.9906213657091,585.7602193538494,5460.781197546523,10856.535510185146,3701.3651647673832,14567.649470869364,1305.023781603381,8725.94523188055,8927.78240218496,7530.774557100043,4976.132164063203,4928.870655396594,891.1601968843613,4132.311525130026,171.32406748120965,1499.7118506594036,4276.787875143812,993.8797489443656,1205.31619093082
152,5924.537966786412,27.622339413615688,265.16152315113453,5967.339667835426,1097.5879133242445,1285.673605757498,6866.908158905572,12980.307029270158,4709.123342387908,8651.97066952841,447.470091268775,10253.651929299138,10937.658102773505,6912.215791903128,4792.963486888849,4486.924180443066,877.7545130304037,3595.4436709344677,194.5488955559952,1972.4409914992411,5137.715998481508,1343.483316104655,1420.7523368042223
153,6759.106891934913,12.30289260652708,322.73500728191544,10910.482168135452,1084.1407749161783,703.9872117195549,4241.182633166392,11072.46464801894,3073.2092498499915,11756.882927655312,1971.985845987581,7472.477250596305,10096.578858004656,6424.218932887145,5441.034339865247,5274.600837119043,1133.693797159981,4088.546590009169,232.75145369566889,1829.223373805489,4189.273105541583,1026.9159392803738,1128.4096572214476
154,4756.63231554394,11.233122946824697,356.6991920518876,4200.361880541002,925.9975881242063,1175.7018870299266,5419.903320707459,15401.397655279785,3862.347861497334,11800.830225751268,290.68144669991807,12429.438864205898,12268.82542428853,5798.091431645664,5126.872107498465,3601.475051494876,756.9186506862021,4116.259865441453,201.56963591533372,1603.3650543193903,4193.196530663446,1203.9610797115083,966.4991299418778
155,5787.598448606173,12.918031423260512,407.5408320803477,7871.881963142407,734.0387321884796,1464.0652323578074,5682.051785404748,12515.082220631071,3433.1793132933153,13594.668377746651,1161.4244003832057,8224.892231391961,9975.153785650758,6827.336828001661,4639.160562753738,4837.828645317811,862.4380795519405,3955.957033887244,172.9689745880799,1559.564760686256,4295.69933857654,1075.821140543498,1254.3277919184798
159,5628.737802640208,10.1495565425677,219.0591556955558,5905.1107734489215,889.8513107005325,530.2627588639785,6677.351739819675,12590.84985494214,4832.7113092036925,9372.087859305637,635.3146293142765,10633.530965913344,11023.571489404632,7414.287364474232,5289.584062273232,4463.960645623603,880.1595070224619,3486.9300323151683,167.23152282956593,1863.627349531204,4999.95448579242,1252.6871626241664,1348.2352140176104
160,5325.679382460034,11.40702259396264,258.3753039167602,7219.375616601819,944.2564500095608,352.4998425902943,5635.50427329566,13098.3830882207,4046.40969074504,10489.325797500776,779.3661331366866,12036.479905813128,10698.588383929306,6352.367796200423,5199.049402837671,4271.9722136553655,851.5771695742848,3865.0570340488766,181.4284129033862,1527.8725745208556,4564.996691837291,1181.9654751369196,1248.4744467872938
165,5727.519167488274,9.692687943911643,309.3790127972437,7494.370127154889,1098.3745378715582,285.2882066498762,5325.5721668791775,12230.364883623317,4061.868537916753,9927.442512779222,562.4292074819073,11640.3429427669,10833.973345289052,6831.463367293402,5713.952253157127,4633.945606171636,827.5721369281373,3676.589648505356,212.30642707368327,1509.3070184987953,4753.813604838197,1295.8321331693005,1236.2851757983651
166,8890.561544373335,52.86681312599238,1519.8784097272217,9929.298511358937,1389.536948619933,754.7004320274507,4224.488592890928,6238.434035323537,4758.325640818897,7985.929802006202,452.60288305904885,5913.72986777499,10686.660148785106,7919.094915980949,6583.375630622935,11043.16164990829,1085.7380473208798,4521.508818524093,272.68860962165496,2208.501715297798,4930.995750689212,1072.593885920627,930.777252999186
172,3951.989518695016,7.82205393826242,46.0907608911624,6534.355906268304,482.4637268402185,390.9509246187088,6843.046668975283,13333.093540409442,4092.682435755468,10195.800188516278,569.269553629071,12658.2581922948,10856.608176835956,8227.831560311333,5130.738062189313,4940.159061612194,807.1368694351036,3177.55360330368,84.81184312426825,1246.3314383013849,4447.779960498177,1127.763916383294,923.2970308936606
174,3951.989518695016,7.822053938262421,46.0907608911624,6534.355906268303,482.46372684021856,390.9509246187088,6843.046668975284,13333.093540409443,4092.682435755468,10195.800188516278,569.269553629071,12658.2581922948,10856.608176835955,8227.831560311333,5130.738062189312,4940.159061612194,807.1368694351036,3177.55360330368,84.81184312426825,1246.3314383013849,4447.779960498177,1127.763916383294,923.2970308936606
184,7252.170726750845,104.96548787222028,532.9109294777575,5889.362150967254,1058.1229683180363,1300.4301816681584,5534.406553827013,13151.715285534536,5412.12060541764,11315.378958712348,782.5442097000091,6790.660079597282,11586.53058127243,5786.125118401423,4305.578743110519,5123.519385784685,1113.5117004876688,3450.239101365838,179.503709990541,2585.417536110393,4516.937681475531,1090.8716746887335,1495.6997529792445
185,6364.784248611163,10.541990064174364,383.12995924089074,4159.62663769127,1148.3488365114051,879.8599916044116,8474.924112444754,9268.193836846594,3968.373265983511,6683.281177277233,258.78467724328414,7846.530249146738,13975.077673099751,8120.573177732413,6682.570271377929,7739.153067345692,989.0058106157647,3083.936609713649,171.22519706856966,2695.7917967957005,5232.179216867921,1184.63968599336,1172.1515531869743
187,6425.8083049120005,9.845149857245326,424.2012288172777,5832.4476182642575,984.0291983016614,513.7408703025397,6940.713157124626,10613.932551925984,4239.5509994673885,8578.373978533038,470.3758952876294,8566.47803271501,12826.37065454771,7472.977041856944,5388.423129092744,6865.61287875653,1022.8360678794678,3243.1433079474964,170.10852080120776,2336.930095153632,5057.886381096191,1234.264549873248,1077.0965188902462
188,6496.837928371399,23.25581395348837,410.69298918136127,2374.395626644117,1465.9347961416572,1746.846875910219,8828.230708289811,9076.67825414838,4532.996059431881,8750.950649704344,336.4631428360068,9948.879845866868,15359.488146299143,10310.470223453647,4950.5101234511485,6334.459521662399,1005.6334232101932,4029.048215978063,210.80311254408647,2656.283991822987,4896.81967603399,1351.3837761878362,1016.6241919743142
194,8994.352674421685,63.57279084551813,1126.9722013523667,3704.166085959846,2441.970051482484,7263.693789625814,20062.893945317654,5711.671445715777,5911.730933634264,4031.559087855008,351.31095170698416,5629.714884905989,5971.346917649574,8208.857443951503,2798.405105038227,5515.599145795525,1470.99432521915,2922.738735176451,391.6467012323415,3285.7408474063895,4225.37803522674,1870.129609086926,1300.6233216915964
195,7421.327514684787,74.70553033510738,388.2172968711607,5662.626851043307,1143.1740332011252,1149.2766897423664,8054.070522453254,9419.945146186492,4898.631808138866,6838.490588931484,229.4622375973594,7856.321241518865,11892.634605416928,8708.623259158088,5440.931435189684,5675.010749621885,1036.453490506103,3596.689600285845,197.04349842951368,2649.394039895975,5167.829508019968,1410.4229637210676,1621.920141152617
218,6682.867088812291,3.4666851556541634,428.4679379505016,6162.354813868738,1301.6875539849134,247.79625218750766,8645.25677869185,13164.881647921937,4697.309985420562,9851.024931386686,303.8561206906342,10711.714438210403,7895.274319548303,7383.436103996959,4915.288078079257,5084.132326043062,870.6327826584776,3488.2786889198987,168.06249360746196,2115.191768016862,4752.021554536299,1144.4291735133916,949.6301623423332
224,8049.24107917242,78.28099958449576,452.83673766236285,9678.612771255865,1496.784513220657,460.4776789958681,5210.699203643728,8718.883398641301,3728.2948984550944,11143.604898234827,832.3088361848122,8371.894934035729,9179.498448428069,7912.746048189751,5645.50028562694,5046.941514561659,1066.3901659767878,4316.280426762104,244.537171253618,1908.3911277683203,4664.6169869222,1038.5792860018416,1268.6394032504986
