D99,ASC,EC,MG,OLG,OPC,VLMC,L2,L2_3,L2_3_4,L3_4,L3_4_5,L4,L4_5,L4_5_6,L5_6,L6,LAMP5,PVALB,PV_CHC,RELN,SST,VIP,VIP_RELN
165,0.05727519167488274,9.692687943911643e-05,0.0030937901279724372,0.0749437012715489,0.010983745378715583,0.002852882066498762,0.05325572166879178,0.12230364883623315,0.04061868537916753,0.09927442512779222,0.005624292074819072,0.116403429427669,0.10833973345289052,0.06831463367293403,0.05713952253157127,0.04633945606171636,0.008275721369281373,0.03676589648505356,0.0021230642707368327,0.015093070184987952,0.04753813604838197,0.012958321331693005,0.012362851757983651
166,0.08890561544373335,0.0005286681312599238,0.015198784097272216,0.09929298511358936,0.013895369486199328,0.007547004320274507,0.04224488592890928,0.06238434035323537,0.04758325640818897,0.07985929802006203,0.004526028830590489,0.0591372986777499,0.10686660148785106,0.07919094915980948,0.06583375630622935,0.1104316164990829,0.010857380473208798,0.04521508818524093,0.0027268860962165495,0.02208501715297798,0.04930995750689213,0.01072593885920627,0.00930777252999186
172,0.03951989518695016,7.82205393826242e-05,0.00046090760891162396,0.06534355906268305,0.004824637268402185,0.003909509246187088,0.06843046668975283,0.1333309354040944,0.04092682435755468,0.10195800188516277,0.00569269553629071,0.126582581922948,0.10856608176835957,0.08227831560311333,0.05130738062189313,0.04940159061612194,0.008071368694351036,0.0317755360330368,0.0008481184312426825,0.01246331438301385,0.04447779960498177,0.01127763916383294,0.009232970308936606
174,0.03951989518695016,7.822053938262421e-05,0.00046090760891162396,0.06534355906268303,0.004824637268402186,0.003909509246187088,0.06843046668975283,0.13333093540409444,0.04092682435755468,0.10195800188516277,0.00569269553629071,0.126582581922948,0.10856608176835957,0.08227831560311333,0.05130738062189312,0.04940159061612194,0.008071368694351036,0.0317755360330368,0.0008481184312426825,0.01246331438301385,0.04447779960498177,0.01127763916383294,0.009232970308936606
184,0.07252170726750845,0.0010496548787222028,0.005329109294777575,0.05889362150967254,0.010581229683180364,0.013004301816681585,0.055344065538270135,0.13151715285534535,0.0541212060541764,0.11315378958712348,0.00782544209700009,0.06790660079597281,0.11586530581272429,0.05786125118401423,0.04305578743110519,0.051235193857846854,0.011135117004876688,0.03450239101365838,0.00179503709990541,0.02585417536110393,0.0451693768147553,0.010908716746887336,0.014956997529792442
185,0.06364784248611163,0.00010541990064174364,0.0038312995924089073,0.0415962663769127,0.011483488365114052,0.008798599916044116,0.08474924112444754,0.09268193836846594,0.03968373265983511,0.06683281177277232,0.002587846772432841,0.07846530249146738,0.1397507767309975,0.08120573177732412,0.06682570271377929,0.07739153067345692,0.009890058106157647,0.03083936609713649,0.0017122519706856965,0.026957917967957004,0.052321792168679215,0.0118463968599336,0.011721515531869743
187,0.06425808304912001,9.845149857245327e-05,0.004242012288172777,0.058324476182642575,0.009840291983016614,0.005137408703025398,0.06940713157124627,0.10613932551925984,0.04239550999467388,0.08578373978533038,0.004703758952876294,0.0856647803271501,0.1282637065454771,0.07472977041856944,0.05388423129092744,0.0686561287875653,0.010228360678794677,0.032431433079474964,0.0017010852080120776,0.02336930095153632,0.05057886381096191,0.01234264549873248,0.010770965188902462
188,0.06496837928371399,0.0002325581395348837,0.004106929891813613,0.023743956266441168,0.014659347961416573,0.01746846875910219,0.08828230708289811,0.0907667825414838,0.04532996059431881,0.08750950649704343,0.0033646314283600678,0.09948879845866868,0.15359488146299144,0.10310470223453647,0.04950510123451148,0.06334459521662399,0.010056334232101932,0.04029048215978063,0.002108031125440865,0.02656283991822987,0.048968196760339894,0.013513837761878363,0.010166241919743142
194,0.08994352674421685,0.0006357279084551813,0.011269722013523668,0.03704166085959846,0.02441970051482484,0.07263693789625814,0.20062893945317659,0.05711671445715777,0.05911730933634264,0.04031559087855008,0.0035131095170698417,0.05629714884905988,0.05971346917649574,0.08208857443951503,0.027984051050382267,0.05515599145795525,0.0147099432521915,0.02922738735176451,0.003916467012323415,0.0328574084740639,0.0422537803522674,0.01870129609086926,0.013006233216915963
195,0.07421327514684788,0.0007470553033510738,0.003882172968711607,0.05662626851043307,0.011431740332011253,0.011492766897423665,0.08054070522453254,0.09419945146186492,0.04898631808138866,0.06838490588931484,0.002294622375973594,0.07856321241518864,0.11892634605416928,0.08708623259158088,0.05440931435189684,0.05675010749621885,0.01036453490506103,0.03596689600285845,0.001970434984295137,0.026493940398959748,0.05167829508019968,0.014104229637210676,0.01621920141152617
218,0.0668286708881229,3.4666851556541634e-05,0.004284679379505016,0.06162354813868738,0.013016875539849133,0.002477962521875077,0.0864525677869185,0.13164881647921936,0.04697309985420562,0.09851024931386686,0.0030385612069063423,0.10711714438210404,0.07895274319548302,0.07383436103996958,0.049152880780792566,0.050841323260430615,0.008706327826584776,0.034882786889198984,0.0016806249360746196,0.021151917680168622,0.04752021554536299,0.011444291735133916,0.009496301623423332
224,0.0804924107917242,0.0007828099958449576,0.004528367376623629,0.09678612771255865,0.014967845132206569,0.004604776789958681,0.052106992036437275,0.08718883398641301,0.037282948984550944,0.11143604898234827,0.008323088361848122,0.08371894934035728,0.09179498448428068,0.0791274604818975,0.0564550028562694,0.050469415145616585,0.010663901659767877,0.04316280426762104,0.00244537171253618,0.0190839112776832,0.046646169869222,0.010385792860018417,0.012686394032504987
