region,L4,OPC,ASC,PV_CHC,RELN,L4/OPC,L4/PV_CHC,L4/RELN,L4/ASC,OPC/PV_CHC,OPC/RELN,OPC/ASC,PV_CHC/RELN,PV_CHC/ASC,RELN/ASC,L4/OPC/PV_CHC,L4/OPC/RELN,L4/PV_CHC/RELN,OPC/PV_CHC/RELN,L4/OPC/ASC,L4/OPC/PV_CHC/RELN,L4/OPC/PV_CHC/RELN/ASC
91,0.906787161170707,0.513375756330125,0.530449941231291,-0.0347415319394964,0.509713311498512,0.780548519504262,0.185935960295774,0.686959042646702,0.53986877152515,0.385324398660083,0.354088971645349,0.449036889021944,-0.461503556024943,0.106838512760514,0.164103268598599,0.943081837830948,0.602621930373284,-0.367733963320382,-0.00395309654269616,0.80076683025441,0.478096222275273,-0.0431438051975641
92,1.04494307296469,0.958405106426357,0.935322994301607,1.39607304827624,0.831052515462165,1.05069357930232,1.67120855609397,0.909171175704392,1.09469750197034,1.43529029526081,0.845858637018139,0.943314442854192,1.21540386023555,1.45754529440213,0.76371115733243,1.79769461294834,0.915699908072998,1.46838695820242,1.23310196443803,1.08976117109718,1.57737032617259,1.34570502031436
93,1.06889128884549,1.05807152307784,1.02081781195533,1.28277789066771,0.925838763547275,1.10981579064358,1.48381057651171,0.991620401083092,1.22456118589634,1.14138136404159,0.985218946371663,1.05314908181157,1.18060833635511,1.27712102231263,0.939975724103785,1.28903206209046,1.02169933375471,1.37719343924473,0.98261595846292,1.14770834973304,1.08320814340597,0.929923730505906
94,-0.931500448061105,-0.73599775146336,-0.550493185739342,-0.817480399016948,-0.740076349756393,-0.943757188497331,-1.24117941116633,-0.98958762840002,-0.608977934291847,-0.759030350899424,-0.761934264824462,-0.584320174702244,-0.885816636402108,-1.03479102785148,-0.506192275742878,-1.23353906711808,-0.997101812704969,-1.40599649898768,-0.823977904877007,-0.508637833820535,-1.44982276977181,-0.544190451027018
95,1.50542143081937,1.61921200586656,1.62387246192087,1.52154459070268,1.6133124662867,1.53068851829723,1.37448339893261,1.53642458413374,1.57054087005999,1.40716347265831,1.64365386917665,1.63864654849938,1.57558322075956,1.46250418261509,1.68968647586466,1.15149820137682,1.55354810561698,1.42708993344807,1.44018559837493,1.51661869427868,1.14529462656019,1.1673910259947
96,-0.050227436158003,0.240468777933184,0.315409477057871,0.733096601506868,0.197339459941261,-0.0398154738658788,0.327582213986062,-0.121993543547294,-0.0322105304341014,0.797358748336376,0.204140231508276,0.308934854623809,0.705998125195763,0.680527006017351,0.307283301265179,0.350672677496237,-0.113382147145352,0.224754332296182,0.783071980178336,-0.0562939789873888,0.223860466050181,-0.0190318741161065
97,-0.456118176237509,-0.600623318006688,-0.684529745093575,-0.562936200128458,-0.61579480941136,-0.446934020089659,-0.258148953612874,-0.435849339003612,-0.522778206066006,-0.610765185496578,-0.598800479432872,-0.665924010823148,-0.550035408378051,-0.473806888922745,-0.713623373519008,-0.274721316115038,-0.42979324320998,-0.191196288007636,-0.60871455448716,-0.561326702836227,-0.192758596998873,-0.422106122563901
98,-1.1273790152018,-1.22178641907313,-1.29496876533736,-1.31634378083111,-1.19703370210365,-1.11101126261742,-1.11226967193299,-1.04855792383605,-1.16344662214625,-1.41256893159241,-1.17344225061591,-1.27356915359261,-1.21982446122631,-1.26645459773134,-1.24160899227113,-1.23296614026805,-1.0385518764585,-0.947230052290003,-1.32520678084248,-1.2148215062072,-1.05947980442748,-1.12699752220913
99,1.26203293899179,1.24040417509957,1.16175415828187,1.00030148654233,1.31000925418043,1.27219280817422,1.02692165043361,1.37417949730957,1.09646904230824,0.914829266062028,1.32156872753408,1.17852207491323,1.14788297546104,1.05682147149703,1.25190644409713,0.889219188651255,1.37923085600052,1.23652316990718,1.06599415157907,1.03463060315484,1.11883782149721,0.833274122434274
100,0.156906848340582,0.238418045247758,0.271862555349704,0.53197243364421,0.194722840392578,0.185994909874143,0.534568430357907,0.152896898509755,0.371149716402906,0.462023402539419,0.2324709099447,0.286199333620678,0.560506368580008,0.468215311891914,0.313557862414153,0.417463790282219,0.173337349198865,0.575119335637483,0.476786871651055,0.338214246408607,0.430922911625077,0.828606982198253
101,-0.435274558288608,-0.731715986963164,-0.775619308487574,-1.28670688730668,-0.664825986909174,-0.498849582989898,-1.05404971453292,-0.446262214798231,-0.691255993859453,-1.13102464697085,-0.742796251658751,-0.80873587342001,-1.38824766979268,-1.18098444155795,-0.88344393888054,-0.742741107429286,-0.490573479227894,-1.15798712279565,-1.20880010566504,-0.574802908455145,-0.772854543529634,-0.992420225690553
102,0.20776551113178,0.282932626533318,0.263256252135247,0.401952794828907,0.328479259827885,0.169727675820309,0.166834036994708,0.173602568172909,-0.176447845382118,0.594198911657415,0.274174642506728,0.238841897498601,0.37388963832108,0.51472509405115,0.192622532950327,0.442221523649565,0.147599599287384,0.0901159304280342,0.613548311426141,-0.155168400892892,0.437369022608724,-0.457634387013198
103,-1.258601378625,-1.51446000959595,-1.58592857374974,-1.46330189511634,-1.61744797458536,-1.25722415720508,-0.975761674271247,-1.35009866753929,-1.22463681086069,-1.48604121363028,-1.60431224839174,-1.57243327143377,-1.63536519012877,-1.37885245235045,-1.75120066633468,-0.912003801440951,-1.34745245801326,-1.13568454411736,-1.69569804439035,-1.22123609638181,-1.101885693137,-1.29785213812391
107,-0.589452127653752,-0.481637371997279,-0.424419099491653,-0.658250012773383,-0.48079419003275,-0.629318628383885,-1.02491430360426,-0.688193757535726,-0.770752080837379,-0.503954889405237,-0.536850123345869,-0.4599302573859,-0.806544281695195,-0.671264805942763,-0.524873902868571,-0.842906073902506,-0.71428976502303,-1.29068333042606,-0.637124744723282,-0.702087964831191,-1.13103890846825,-1.66377262416721
108,-0.782855883900138,-0.970361511209075,-0.895085134226237,-1.0468215318778,-0.972206469815364,-0.802154264386392,-0.777420778300811,-0.800714536843768,-0.47791078692843,-0.994033694397514,-0.992185395976129,-0.914472821973986,-1.1060019533546,-1.12379934904895,-0.903846082486147,-0.631971112948206,-0.813899405851498,-0.816496882060157,-1.04977743867262,-0.362409980219506,-0.634004582321621,0.497870433529376
109,0.454348136914922,0.524687509103351,0.515639598586623,0.187885275566585,0.580327814650908,0.460304262713267,0.00658541832863055,0.527340609996831,0.393547349734944,0.113369672602921,0.584117924549807,0.519705139683226,0.27973803387094,0.155930408351102,0.604475417518985,-0.157800698713691,0.530167811396882,0.104099122951535,0.201531739928485,0.364884813158154,-0.0866495975335086,-0.176683909840829
110,-0.322183730040449,-0.360149357787079,-0.293487386370105,-0.733317497232106,-0.357052390175148,-0.381005874446329,-0.928759980129791,-0.438534270712522,-0.449672479258005,-0.543172428532965,-0.434022377874588,-0.340760312367536,-0.944076344082652,-0.749616698157455,-0.435036190220334,-0.649754500139956,-0.477577375148172,-1.2529333618461,-0.740321227334971,-0.319013008232344,-0.980851736277683,-1.19862702904909
111,0.178965858906004,0.262301511458326,0.333148239116457,0.270215318077935,0.233428451667198,0.187620468619098,0.144656954808775,0.149759818062966,0.379856289429837,0.242059807700846,0.243494105935077,0.329100197160754,0.237427905809912,0.166599346262288,0.352255448936225,0.0706154840602203,0.156357620179985,0.0791619158402693,0.195763686039403,0.398792988490075,-0.0411568074529307,0.398002224030936
112,0.404120318669285,0.313838649653292,0.265245544037414,-0.0344432892068526,0.384234619152996,0.372837360745713,-0.0371639010011644,0.438231922484981,0.135899457267367,0.0353334303045249,0.342857639927608,0.251402508692643,-0.022331374588107,0.0469500427908737,0.247257073113269,0.0801845201378218,0.415701692909356,-0.0209170565006068,0.0686260738361069,0.163412164120824,0.142371057197602,-0.298432693798011
113,1.19860672461367,1.2955945140117,1.28407005104064,1.49563794737013,1.20524716331113,1.25312718516572,1.53417153274202,1.18818640264835,1.41726890790309,1.30159817020987,1.27794443980334,1.32082367926857,1.50735592583704,1.43302397448258,1.31297746253258,1.21601806952027,1.22655398446884,1.5586255722673,1.26296594010406,1.3172408376614,1.13987092966324,1.2412740337315
114,-0.519511913952762,-0.505115646153507,-0.628323191886143,-0.166497918163422,-0.487091163139191,-0.47413184249424,0.0199724411162277,-0.402131036262136,-0.637806847623649,-0.306503794705957,-0.428007909365063,-0.582872677886575,0.0398464402505418,-0.0563937344829945,-0.528415578335749,-0.177193026487717,-0.372520410077418,0.335400156642668,-0.10114365028969,-0.784015631240945,0.169445177044717,-0.268356581521278
115,0.444124696457766,0.477810439718047,0.432066653358829,0.0096439445696728,0.483476532169315,0.454938351037502,-0.115536183270671,0.469720686185761,0.333142629113576,-0.111217573619521,0.496608077747401,0.444437203717029,0.012280989827202,0.000662056021094762,0.446671280679533,-0.346523083160189,0.476821654025264,-0.132358621665448,-0.141024088634336,0.280970464784433,-0.449274402675962,-0.940526485587179
116,-0.155499564568779,-0.398099369553346,-0.485370389196064,-0.919484509462521,-0.222696735088099,-0.159789561979892,-0.590947851372529,0.0888590145029759,-0.221854352918321,-1.01049214748069,-0.227617459319915,-0.473980133411098,-0.625571290506258,-0.863510459882251,-0.277986984420555,-0.675862978372072,0.0813554089065627,-0.132255821608542,-0.688628715169301,-0.224281998222705,-0.102506609899962,0.483339204383481
117,-0.662933173201358,-0.0214518788495086,0.0837039175480967,0.308957598795582,0.0759845302508843,-0.624941494991279,-0.699049964705073,-0.547404769286219,-0.720362935884815,0.260437473948075,0.10388548817472,0.0869003655247884,0.599577776924933,0.162980849429843,0.356711028404029,-0.995452078924145,-0.52293340621473,-0.461955383071443,0.590309363625239,-0.834056219921274,-0.787627429947678,-1.056927312272
120,-0.0613872015567828,0.298080776720211,0.41304377633742,0.596836710114702,0.233053959032729,-0.0388891046002481,0.0607632607708653,-0.14430304961434,0.0948789961806967,0.583250472227866,0.25464665811994,0.408816503795969,0.544495362670365,0.452227031929561,0.428855470572517,-0.075724247420626,-0.127024159619339,-0.0984842126509558,0.517929745620632,0.0674231121891634,-0.332793901500487,-0.362348733990074
121,0.148359593371588,0.0926413779975958,0.0325026551635129,-0.314637876616432,0.172019034660679,0.151679023718703,-0.285234375046461,0.262775671120849,0.0318509627209386,-0.401651548984868,0.17516969806352,0.0429131492768087,-0.183344207796434,-0.288244792852635,0.127742772701015,-0.426434357580204,0.262993301969564,-0.0994059750701674,-0.270475003571659,-0.00143561330668638,-0.231408683600707,-0.332178474037324
122,0.764180860437302,0.774261471980345,0.769512722953962,1.09398109127487,0.778142209973475,0.759154644423937,1.12906835975357,0.757018941436294,0.706647378645491,1.16981925103427,0.771033397706762,0.766542310232726,1.11333319016639,1.14366912840851,0.755915246703966,1.26599194943447,0.753633418753011,1.1629822310471,1.21360399271792,0.708059720626146,1.36009947590156,1.29630353790046
123,1.25625974361057,1.29608638274336,1.29238826645152,1.55972574583099,1.22155220990049,1.28172315525953,1.62612063629324,1.21157862349659,1.36956862587761,1.49689201341489,1.25683820340004,1.30942669367492,1.51912451176801,1.54600554317572,1.2607249642631,1.53579569565982,1.23023266909188,1.58291859523526,1.432265500642,1.3252111109133,1.45004892276037,1.45326722855905
124,0.425829686035019,0.366216674583127,0.322984667835337,0.728625891608374,0.375688263369586,0.414235758852952,0.880529258994609,0.421200286336879,0.271436075341537,0.833179838009793,0.361727674440277,0.321321100719261,0.7460521507538,0.842017193224766,0.280324345017477,1.09047190416144,0.413168918027805,0.930414489156571,0.882417726510896,0.270119300793159,1.23063445933715,0.952163499692142
125,1.58071136268016,1.52384234256034,1.5120156089432,1.3971425480259,1.45490793646564,1.57281678811902,1.45707288689709,1.48520341554878,1.54912035293792,1.40550945880492,1.44861669191656,1.50897273681656,1.23462479367456,1.41168114257861,1.38549211821516,1.48556153082338,1.48143824070287,1.24412855963538,1.21634149944928,1.56366163590028,1.2174522702386,0.900119218081729
126,-1.31088908276084,-1.42102051625206,-1.46162897261303,-1.4735195598049,-1.37039088596295,-1.33194368832333,-1.35074604849837,-1.27721426505861,-1.46816846833593,-1.40181337853725,-1.39688715855367,-1.46923156106425,-1.44157560941111,-1.39153509613446,-1.46998433735923,-1.20502795053399,-1.29257890454406,-1.28844697891392,-1.34496535317456,-1.44481991991684,-1.07441813673664,-1.24964611094866
127,-0.647326995592014,-0.502474562267056,-0.499728809862995,0.303601985238529,-0.628081854806899,-0.616082068295667,0.299743867536013,-0.758355243309937,-0.581700803427931,0.314782303708372,-0.586351162167497,-0.481139547751576,0.221277060741331,0.332004639239257,-0.590397677848201,0.318166570722849,-0.734435868879459,0.185748266859383,0.220742475774687,-0.651562180937115,0.174983068627563,-0.207920929336317
128,-0.543893286711855,-0.659690574753895,-0.714621915870715,-0.157875981698371,-0.754405971488265,-0.540749872760191,0.171362759117139,-0.640349522659504,-0.584984132017797,-0.100083265676474,-0.743367744292215,-0.704058743524756,-0.278343235029745,-0.0448514694465927,-0.86310774686406,0.339023748699872,-0.636373751437974,0.0585493779712188,-0.226565149311353,-0.602016065337382,0.249153066939953,-0.129567824770158
129,-1.92233382150667,-2.18761957793379,-2.11056731469471,-2.63066997006597,-2.13925290021994,-1.94777967762058,-2.31681183126288,-1.87967462115857,-1.57409431149089,-2.61959943365774,-2.1669063981149,-2.13314739106542,-2.64075821642314,-2.74023155719415,-2.06011098068566,-2.23420865564809,-1.89828066655563,-2.28284904637042,-2.6291801024875,-1.43310319034071,-2.16440768063841,-0.714091028620892
130,0.653984626956916,0.675460571932557,0.700746217554214,0.454902758439602,0.673121494475949,0.658462219917355,0.385096231621734,0.657704681642582,0.743166313422926,0.401327898865104,0.678503271114858,0.700359977960627,0.444668807091896,0.391499930561422,0.723981477871582,0.280164453859994,0.660772701105813,0.360129529011929,0.37477515029602,0.74988640517869,0.211372630853465,0.42218670395616
131,1.25571465642809,1.25580874990817,1.227011682881,1.3240563640556,1.17609888621217,1.27802850839394,1.41348458327918,1.20325606093957,1.30754770950485,1.23879520904467,1.20857001307024,1.24558086887174,1.24934361279951,1.32652604515048,1.16688869496322,1.28988351452051,1.21984812724259,1.32660485102142,1.12773748239392,1.25873724290819,1.13471364178874,0.913080044266894
132,-0.0813177864553592,-0.187921429470611,-0.264734053335582,-0.430402913539505,-0.181181361234473,-0.0792911839417213,-0.276473658668067,-0.0539461327451013,-0.209110542753931,-0.489598955242239,-0.175595292538359,-0.252397594856854,-0.424788119048232,-0.364821565946013,-0.283636553125975,-0.344249009902846,-0.0530313920436832,-0.244095706501863,-0.499209230644495,-0.241307810819093,-0.325659280811008,-0.70461112044333
133,-0.335184879704197,-0.298167488411396,-0.314063029362741,0.241961516758507,-0.284625117601195,-0.345033078872762,0.253920275929264,-0.344265068732491,-0.487167811133143,0.377397971870878,-0.29926293608793,-0.31932855847422,0.280640674761736,0.33940300497458,-0.337040074980491,0.485714177909244,-0.350993934496634,0.309642656721475,0.460004341553515,-0.492668505642735,0.64017651631304,0.340362840411169
134,0.62819671907922,0.717373527507393,0.753277544979834,0.665703334328893,0.759084871992715,0.604242622799693,0.414829565058696,0.617359043797523,0.50018690525078,0.770078466558699,0.723173627059268,0.731382533859916,0.659615167203709,0.662708343622376,0.751290294841181,0.538601129787751,0.600788378652043,0.36624559369353,0.791498026303804,0.537471769706563,0.518391746750636,0.333699206915717
135,0.584034481779259,0.37340578321654,0.332279131814049,-0.0996289815289651,0.50889713799278,0.5465133265996,0.0766026318696264,0.70309440930734,0.419958601736476,-0.0349575246610405,0.460426645979539,0.315120643557122,0.0151465250359769,-0.0343017890141047,0.400760244206719,0.223365924270681,0.674632642072481,0.263907229258546,0.118097122602042,0.485984613560675,0.521167389043955,0.77017358694894
136,0.56214727673494,0.809253702277573,0.855436898666635,0.383355168816269,0.966457849473608,0.506440233279691,-0.341472116714125,0.607051377756049,0.104166492118851,0.579177643044449,0.879586898079425,0.808476654442811,0.454300385743266,0.394136186517008,0.91393426493943,-0.164374782886242,0.567222047374343,-0.361513411624505,0.716351932931921,0.157273233312558,-0.129640158608788,-0.930721953048131
137,0.0909977810913319,0.00466566004882201,-0.0487686713957482,-0.238186526772932,0.0234532714876705,0.0913017932804719,-0.126976258389198,0.127067656981576,0.00718751695541393,-0.287940697639372,0.0257173399252244,-0.0407514391686384,-0.216211978697781,-0.198784876255012,-0.0442832396926641,-0.187671686827206,0.126616537959422,-0.0787285036744663,-0.275619970864606,-0.0111823213753605,-0.1454879400721,-0.333288247670916
140,-0.119259389532214,-0.397178662071001,-0.257955199891897,-1.19323907513075,-0.468392088812615,-0.188525287887993,-1.06266317998141,-0.318353057909303,0.159508106595467,-1.05073772800209,-0.549424396827309,-0.317523738072364,-1.59933990564053,-1.33825889170661,-0.482321138442617,-0.795278001723125,-0.363184365479498,-1.60403870400814,-1.49153900667283,0.403227037351349,-1.41657456834646,-0.54430349837384
141,0.67599371040736,0.601342935660669,0.674401209714849,0.0871958401705265,0.546707708859411,0.667592069962223,0.0941116091185927,0.599728107843332,0.931969431708206,0.0317897555401273,0.539755941203111,0.66093780001509,-0.0828843234920385,-0.0486530179877654,0.614992618017836,0.0020118432000458,0.595251513409784,-0.139670352561663,-0.18401821977519,1.0080921814631,-0.337673517394758,0.233771705389108
142,-0.248820968345991,-0.341241995365928,-0.29992493324809,-0.0745777398501402,-0.358313059139702,-0.280182779833753,0.0532365738482133,-0.324496995995806,-0.226055889813024,0.096650581514637,-0.396538936665275,-0.324748534871174,-0.177457923584611,-0.0448103404535034,-0.394052658389114,0.369863081771025,-0.34506231987691,-0.0681173052375341,0.0218465368329411,-0.137384979135904,0.320426770895963,0.562150043100764
143,-1.31724955130783,-1.29360156022275,-1.17405640326557,-1.23470739839848,-1.24139744102564,-1.32551271237368,-1.29731092341628,-1.27263675887646,-1.00973739665772,-1.18721297289151,-1.25493933425732,-1.19456021044333,-1.15880345503486,-1.36667609477765,-1.06066514251082,-1.23174460342152,-1.27924678407329,-1.20427975137383,-1.08501318514471,-0.923236022471128,-1.08849825745174,0.121862799075182
144,-0.11853234403114,0.149422633506512,0.110487923957896,0.428989554012615,0.203955175378443,-0.0896619419782217,0.0794792237407978,-0.0251703679250952,-0.325372724760643,0.375663342991175,0.232339396662519,0.130703803977283,0.63058600607871,0.465611779746125,0.239611209996532,-0.0846426557590326,-0.00667593099719777,0.301440488695102,0.599186437542634,-0.445951463991403,0.150548144048266,-0.508307302101331
145,0.151824375543849,0.46919558338883,0.566747114633899,0.962864605080981,0.521700705826638,0.143783296841242,0.449990885070238,0.157199914028637,0.0968657763072692,1.11011236475783,0.499765694565354,0.544654073700686,1.05892447281462,0.917036645049852,0.648527869733788,0.59076975983088,0.15147124737296,0.500088000575499,1.26384908334523,0.106868986463912,0.706448742480046,0.703218628819239
146,-2.55775126836041,-2.40268432157959,-2.37216070983062,-1.51252307421663,-2.52884859998934,-2.5306352876081,-1.53763443078176,-2.67982958553075,-2.44032622170688,-1.46913982808068,-2.49285532655654,-2.35988908893396,-1.60442748795506,-1.50310314574722,-2.46203165750105,-1.47134581248629,-2.65860202165335,-1.67072139708984,-1.56619014479363,-2.48833464174896,-1.62590778185594,-1.86167038267764
148,-1.38797345092975,-1.25008783030422,-1.21841353586524,-0.976545416871379,-1.17019321332599,-1.36815326990747,-1.11811165240677,-1.26434727835455,-1.29631706142132,-1.00456191409541,-1.15088293891521,-1.21095681392856,-0.747876105590385,-1.02037314699348,-1.03323446301673,-1.19673544719918,-1.2527496117629,-0.826559870251202,-0.742560053479203,-1.33017628811086,-0.842059824022708,-0.34816951587326
149,-0.888804254258193,-0.887696498641137,-0.934027359194814,-1.03865973495863,-0.797133778605249,-0.905172869340759,-1.12752380566826,-0.810174423573845,-1.14528369620218,-0.992648787758685,-0.822157531201223,-0.939441764249981,-0.931172401901475,-0.963765376933511,-0.881162073746231,-1.06983809367661,-0.823084955048606,-0.994888286246334,-0.853525101716368,-1.15524508808381,-0.876928390549428,-1.30048222346822
150,-0.329002658417672,-0.0216358815081548,0.0474246458508098,-0.144547789785669,0.0304151091236607,-0.314121161770313,-0.697166505495413,-0.273993611889451,-0.317832680391167,-0.199796167350023,0.0391842656388943,0.0444359716431503,-0.0299860141023529,-0.261966119516959,0.185792421102797,-0.908450725680093,-0.264587883662865,-0.629453779813953,-0.07967048572587,-0.355315402393055,-0.893975026953137,-0.924953018632115
151,1.05144237529469,0.965719225568752,1.0004581553519,0.883979212500425,0.919172576310177,1.02469856845087,0.945422874352613,0.947774705762499,1.07669688379994,0.978688530002145,0.887933303033413,0.979446786864435,0.709919374589809,0.877269384267106,0.874429819972454,1.11962792394658,0.930961122317619,0.71610494075033,0.799282217328962,1.15356533922268,0.879886347539212,0.934257913879584
152,0.00470952419536699,-0.149437439389382,-0.190088662531871,-0.345952713876019,-0.0386790695258819,-0.0384649883144655,-0.236934889787876,0.072874568727193,-0.251072405844812,-0.205778820260689,-0.095403750625426,-0.21196755004351,-0.277027475108309,-0.23917699833022,-0.178693885755955,0.0228796861531705,0.0413903995203589,-0.124307431191668,-0.0863378626102528,-0.189147834388245,0.261234535765809,0.146198478515526
153,-1.49584547343855,-1.40872421686364,-1.40759982311087,-1.5760556498191,-1.30275243018082,-1.51939552737532,-1.85361726952108,-1.42499314631629,-1.73210564013917,-1.493403785084,-1.34038938680043,-1.4249383529115,-1.46986024139263,-1.54717052493274,-1.33503954329102,-1.77478734085875,-1.44278999753923,-1.75434068655557,-1.34596512976682,-1.71863191081807,-1.61958231916962,-1.95454284525546
154,0.782780475177892,0.61466365295216,0.543877418045648,0.346465862035735,0.642227542512036,0.796411872412498,0.649542762434214,0.869536677765997,0.811238970443476,0.226921690981454,0.66424580246031,0.564233877893921,0.431743497278849,0.37715323862938,0.59916043320343,0.512388588874426,0.877485093855845,0.817420681828798,0.295099642956755,0.780749655826765,0.68667221706033,0.903117190145004
155,0.781585988758795,0.510542979981718,0.413764652962777,0.3300504433,0.415093894807305,0.799757627206255,0.857788175649864,0.737602070563045,0.858556804474777,0.195284051267225,0.450648556903258,0.441902311829201,0.20879140645264,0.390717207214247,0.299388263281288,0.742736501120529,0.751136795882598,0.776993075272462,0.015544397325043,0.826083758506492,0.597673275564554,0.509184210894795
159,0.0395030649494858,0.127669954602918,0.153062259064938,0.227453871975805,0.197381637461146,0.0241800650088414,0.0355741092650638,0.0823288798687231,-0.0658366862951093,0.31905319295716,0.17192752526291,0.138295191769494,0.314998843039985,0.237655739997356,0.212800043181264,0.149818373868309,0.0708118551838933,0.125455986806784,0.447389327516173,-0.04690873220714,0.307978124085412,0.29971464632519
160,0.669173525870133,0.856104728647373,0.910322248513936,0.931197723025004,0.930397919123815,0.646230628645634,0.528093147480655,0.688038597548553,0.508971677613164,1.06159709629324,0.891756562211162,0.885408129351605,0.995002158654524,0.920037470918905,0.961627235528869,0.663734354381182,0.671629085013861,0.551534136200295,1.17266639877295,0.536807711969546,0.742656135299726,0.557790379580273
165,-0.268808702094089,-0.0661428304065605,0.067755209085698,0.185571351907201,-0.041160100497691,-0.304185100912236,-0.252565795409616,-0.340614941735909,-0.268789786757714,0.400371115531377,-0.0949435252337661,0.0244990868353362,0.128706823151876,0.113933835381228,0.0518967938082253,0.0174613221782251,-0.364062416288678,-0.402579843484715,0.391814089731829,-0.174143890383185,-0.0864141759183809,0.0906835933707363
166,-1.09106149549505,-0.771753553180917,-0.846073713236503,-0.605838517420009,-0.856857366122277,-0.973995540159608,-0.798410866908932,-0.992154646472892,-0.893801422664051,-1.05639758809062,-0.707971854142036,-0.762759491915968,-0.406486514687683,-0.69939071503308,-0.662702731484874,-1.60184575555536,-0.912013668732063,-0.555230871974851,-0.943996889958919,-1.1657069323516,-1.56269917375431,-1.96978115822351
172,1.25571465642809,1.25580874990817,1.227011682881,1.3240563640556,1.17609888621217,1.27802850839394,1.41348458327918,1.20325606093957,1.30754770950486,1.23879520904467,1.20857001307024,1.24558086887174,1.24934361279951,1.32652604515048,1.16688869496322,1.28988351452051,1.2198481272426,1.32660485102142,1.12773748239392,1.25873724290819,1.13471364178874,0.913080044266895
174,1.25571465642809,1.25580874990817,1.227011682881,1.3240563640556,1.17609888621217,1.27802850839394,1.41348458327918,1.20325606093957,1.30754770950485,1.23879520904467,1.20857001307024,1.24558086887174,1.24934361279951,1.32652604515048,1.16688869496322,1.28988351452051,1.2198481272426,1.32660485102142,1.12773748239392,1.25873724290819,1.13471364178874,0.913080044266894
184,0.559498745467034,0.471212407798995,0.385908999552444,-0.455084862366267,0.667236825114225,0.555618185939412,-0.495347254061685,0.809565960349299,0.348140236920701,-0.599533515958596,0.657549690085555,0.395013465407464,-0.16548994179543,-0.438496556297533,0.614498712448966,-0.74864717450193,0.802245542989739,-0.102349160009246,-0.297201878384999,0.314255395478516,-0.320249859665446,-0.282262800791993
185,-0.961858353310306,-1.08957763981456,-1.20485162539712,-1.23205556491659,-0.827863294215651,-0.970313109472045,-1.05416137524105,-0.633756381741681,-1.26052030817602,-1.23153483824648,-0.844830824616069,-1.19458023559784,-0.761904221226877,-1.08739112841609,-0.910074136437932,-1.01677763274801,-0.645719856733481,-0.376986144639973,-0.67681516134717,-1.30049417299452,-0.113946699699191,0.105684522630625
187,-0.914584798780877,-0.943084430982978,-0.997533818870619,-1.17682962004211,-0.870412070764624,-0.884452882557323,-1.08037627413691,-0.755233780791528,-0.86718428528483,-1.34937145949052,-0.832265307495096,-0.970116183275694,-0.961270815325185,-1.18895881092582,-0.826147758838374,-1.35286365594486,-0.737073013383663,-0.768264245073895,-1.14226311518818,-0.937892642834605,-1.03855805020141,-0.75793575786045
188,-0.864166038632062,-0.454366349739061,-0.14615647883898,0.0838035840671571,-0.308976069600926,-0.955156796464602,-0.858900794767159,-0.931707387253586,-0.869303911167857,0.607386032135202,-0.446977545109901,-0.251326513256602,0.0910838359129565,-0.0698128833091877,-0.0825036205063279,-0.174430916483288,-0.994173621931461,-1.00295442750219,0.758619084254512,-0.626958312260327,-0.127124915012849,0.699350751582303
194,-0.823916828026922,-1.28984198759231,-1.44695440908754,-0.185184899994404,-1.36237016274757,-0.852364903330255,0.821937453752312,-0.911957772814652,-1.04833203554208,0.0753426896531073,-1.38369129067234,-1.44000077677736,-0.286970523048435,0.168217198272757,-1.69510420412065,1.47671757500111,-0.930256649045823,0.845803519686834,0.0261257310896292,-1.01925604820427,1.73741135166902,1.34273699824511
195,0.186585071261051,0.157268532309559,0.0894740841458806,0.260526028178464,0.233536258889571,0.22082651942207,0.446198740011979,0.359411547846569,0.21882228528449,0.126038635902879,0.277014139710234,0.121299770972555,0.526482002666606,0.293376201047585,0.271679752446773,0.258675144701612,0.380204021832224,0.844429915675609,0.40337106164243,0.133968747113349,0.718354256551678,1.05061512792665
218,-0.422171881191012,-0.216371447875235,-0.0933850769424868,-0.124883781374069,-0.0236221795939912,-0.440575829935056,-0.54917088803764,-0.24751298421061,-0.350840777832866,-0.0100129067737018,-0.061108630683057,-0.123897118231669,0.179260625561082,-0.231094759865761,0.179192097541036,-0.445487051652083,-0.26361576587767,-0.198460542831696,0.380213425973761,-0.286667567355084,0.0514440873385657,1.06180980047829
224,0.121639494458887,0.286251109141372,0.442956884521794,0.591506369956527,0.254617303979664,0.102658088878889,0.288961917332817,0.0189152843646626,0.339266141772395,0.740357134113463,0.225750088816393,0.40855911971871,0.485869385577838,0.463538056333863,0.412697652043183,0.476835049399875,0.00751711385923407,0.0942648476390533,0.656378491214099,0.435647041345457,0.28638992960698,0.896564757713965
