region,OLG,L4_5,L5_6,L4_5_6,VIP_RELN,OLG/L4_5,OLG/L5_6,OLG/L4_5_6,OLG/VIP_RELN,L4_5/L5_6,L4_5/VIP_RELN,L5_6/VIP_RELN,L4_5_6/VIP_RELN,VIP_RELN/L5_6,OLG/L4_5/L5_6,OLG/L4_5/VIP_RELN,OLG/L5_6/VIP_RELN,OLG/L4_5_6/VIP_RELN,L4_5/L5_6/VIP_RELN,OLG/L4_5/L5_6/VIP_RELN,OLG/L4_5/L5_6/L4_5_6,OLG/L4_5/L5_6/L4_5_6/VIP_RELN
73,-0.691551703954847,-0.344866483515817,-0.07134877851213,-0.487979226186812,-0.435852367488746,-1.03050399054327,0.0579375581725921,-0.693190352448741,-0.7387534162713,0.235663289678771,-0.362614728293874,-0.127192907718621,-0.577275628662007,-0.127192907718621,-0.29132044839188,-1.03058265163637,-0.000602985454126363,-0.763115176120816,0.193073327128329,-0.309897585130836,-0.522421153175064,-0.632360945079501
74,-0.859137023756835,-1.05889203669281,-1.04292706220163,-0.886405755345887,-0.930062684186793,-0.914766012803107,-0.239174638223425,-0.765097922447726,-0.569219849798204,-0.775286675518905,-0.762347963318986,-0.858179268596679,-0.331838745070156,-0.858179268596679,-0.296325029558655,-0.663378385611069,-0.0443504971024289,-0.26376767857519,-0.525723004866944,-0.141012206864767,-0.010058246240184,0.428338266119511
75,1.27796052890992,1.31968035339031,1.11166569816522,1.34315510047626,1.14468296178247,1.19949953025683,0.758647292200796,1.30727406334153,1.10637807050612,1.07428997449668,1.1570320254643,1.00637464250761,1.100576149426,1.00637464250761,0.680242439908179,1.06441556654775,0.650062703779073,1.08959707090289,0.942358602424443,0.602339697442176,0.686001153864027,0.510559591092832
76,0.787910006673666,0.702236625256297,0.557374264726102,0.576203225757135,0.80329716659953,0.850250496209328,0.433786101816306,0.713842244331051,0.910941859167203,0.471374393691002,0.816194195390172,0.654409363780003,0.702631641475375,0.654409363780003,0.500207799880728,0.947410834185658,0.537621569115721,0.822916500118916,0.584031023916101,0.575741953603397,0.302818080040622,0.421213274655499
77,-0.479426821561336,-0.793634424737171,-1.08790744882369,-0.924920760588206,-0.703453224634238,-0.383381700921043,-0.863499620461293,-0.565794662709184,-0.283626598905748,-1.0972676126249,-0.602847826402984,-0.938303773961634,-0.678179635609324,-0.938303773961634,-0.770863854358751,-0.229417990764593,-0.708711927656109,-0.365055348505347,-0.914728437819907,-0.65827445401809,-1.00263903520975,-0.812649294520223
78,0.458953276066056,0.355240392603153,0.00829796152871591,1.07460707784084,0.0616610092082174,0.349559307611065,-0.0968079158584625,0.835892961723311,0.23623807818164,0.0695344376904384,0.152279140939975,-0.131591069452332,1.08404140769063,-0.131591069452332,-0.213259915232789,0.174397123706097,-0.244824056230475,0.863985146065276,-0.0975376039035918,-0.319091601603099,0.839187486420141,0.897601827606307
79,0.795852447553544,0.324112396084186,-0.348230084478317,0.830541050334414,0.00040344521718885,0.787218337207033,-0.0962365554809495,1.04603328386524,0.650824244263648,-0.268185712450063,0.196148362156026,-0.423742559144751,0.868890483427721,-0.423742559144751,-0.109166197488525,0.666015878304233,-0.175966636305051,1.06920468866783,-0.354658375000035,-0.170006064700065,0.606307280807228,0.671654358244076
80,0.0620084243338389,-0.225535055049685,-0.477245787843868,-0.155851618217317,-0.0952378469235767,0.155373150010813,-0.232109964668807,0.0762043784638668,0.296404210891339,-0.482407833576244,0.0011970544276963,-0.303602889738919,0.239865390431589,-0.303602889738919,-0.137684154904409,0.342634938778387,-0.0495766698207695,0.425420256610932,-0.269367707176738,-0.00351769098896278,-0.0403784520276769,0.295590312091628
81,1.25921481602798,1.3680565984057,1.40941239132811,1.07092390004704,1.01395420133305,0.899292681043945,1.97158813028098,1.1872329678627,1.03589332930778,1.84317947415068,1.18387609765407,1.22909210971496,0.659121290658121,1.22909210971496,1.61325118047462,0.75386376770486,1.78941435782258,0.802117881612769,1.65938560324677,1.50017281945707,1.17387546126495,0.792429136016047
82,-1.09001420579097,-1.25874899294882,-1.34987355716719,-0.88216096112839,-1.25184487684791,-0.899616647295843,-1.4282354217403,-0.944863261364646,-1.13452976568644,-1.51650638518136,-1.31560629783359,-1.37007231902026,-0.809710500746704,-1.37007231902026,-1.24112278121273,-0.960555984521901,-1.45498317643206,-0.876255059303482,-1.55681268644888,-1.27667341763318,-0.677222868056006,-0.600585517560945
84,-1.39320118219454,-1.81162306277232,-2.27188734859039,-1.64302512359682,-1.90582310881291,-1.42088535146252,-1.78985839943905,-1.30857463092551,-1.28349008329531,-2.10471942093158,-1.6860765840114,-2.18215878166099,-1.36013364859771,-2.18215878166099,-1.83214258794604,-1.32560704867137,-1.70141724628544,-1.07486208407604,-1.98186275453813,-1.76093995137269,-1.64562845773272,-1.4337197543271
85,-0.524135371108241,-0.281962533109021,0.109333488945468,-0.243725469663428,-0.215364743487952,-0.379731877418974,-0.241569133000327,-0.533727176972555,-0.667377207102138,-0.104157750839472,-0.4435670176526,0.000587230716810877,-0.496878499493635,0.000587230716810877,-0.0920026644070262,-0.518397510236007,-0.35754893498547,-0.748498845422015,-0.256279980510995,-0.193447206323688,0.0106278031175762,-0.193358263465688
86,0.896926982918997,1.42784940235582,1.51877810363998,1.29058252658135,1.82483272586402,0.820401682673557,0.11463465399379,0.84860094733124,1.16571926460016,1.19221878599744,1.68036246001904,1.73272750287017,1.62411727438854,1.73272750287017,0.0329394981519082,1.05745171200526,0.339193070404395,1.19048000888146,1.42914927810131,0.213298369598483,-0.230910465639597,0.107998784956946
87,1.8395704201594,0.991933381331634,0.513624046101273,0.634407980945439,0.866448889550432,2.09534530253092,1.87459386198127,1.60988523104308,1.93825259660871,0.674753456806242,1.0815542872795,0.579422222873226,0.630720311782344,0.579422222873226,2.15326416915314,2.14955163931197,1.95249917546903,1.54193591629303,0.77003326787346,2.19290139652899,1.67612965281649,1.63647253104281
89,-0.259015839880078,0.377141860962423,0.559189380121795,0.505838022149189,0.365892928269052,-0.672559097435261,-0.295640344418043,-0.109467684394278,-0.30095107854295,0.657306450152778,0.363082417468263,0.531845246768989,0.542531610563803,0.531845246768989,-0.727743377458082,-0.659060049205985,-0.326515303177889,-0.0322264518724843,0.632501711817216,-0.718641365161985,-0.604386036947907,-0.550151620696881
90,-0.162492387863384,0.0321047501834899,0.00536487239412264,0.0584024256041385,0.0519480328662028,-0.376448691939384,-0.232890465491703,-0.105739882780545,-0.0865575622846602,0.113370683470243,0.124096126935514,0.0612990405933553,0.220383877795997,0.0612990405933553,-0.457176992905717,-0.286878038052171,-0.175029528723649,0.0551999742571147,0.191514605051476,-0.395208439930807,-0.462654079407581,-0.323109738223936
91,-0.858162238355071,-1.28599631965094,-1.37440020371117,-1.79916546735164,-0.8655506487465,-0.587532650143351,-0.745330111586114,-1.16910847807983,-0.332770069917763,-1.41437209351166,-0.788869582198823,-1.00826101437948,-1.24225254889339,-1.00826101437948,-0.468535243240497,-0.175677906838526,-0.361283622107494,-0.702898101725658,-0.967968433052909,-0.192326606848256,-1.2260298966272,-0.810048615744361
92,-0.190958515401793,-0.560324592011392,-0.865295619277755,-0.346022085989016,-0.405728291775976,0.0233330799901559,-0.732046920660152,-0.130487428539019,0.0279512850112184,-0.995682339291433,-0.35894901775463,-0.694715323850941,0.0708608750548315,-0.694715323850941,-0.516163050250308,0.182972925467612,-0.554740956568722,0.238846482224212,-0.797463174755025,-0.395526070266328,-0.199893010760897,0.166768319692801
93,1.68596841534048,1.5630479797842,1.33238249366909,1.55965772122452,1.36349583340968,1.76557793619968,1.14761409532436,1.66997003252726,1.45777775396569,1.21206843214303,1.3319475285469,1.1874094685849,1.19459717028096,1.1874094685849,1.2361063088184,1.56406245566281,0.998819378279791,1.32985607013033,1.02435329950842,1.11436811409972,1.23417697440587,0.957381361220655
